ID,screen_name,name,text,hashtags,statuses_count,followers_count,friends_count,created_at,urls
1248096661957758976,MyLAAAP,LA Chapter of AAP,The latest updates on #Coronavirus in Children from @CDC https://t.co/XJba4gXTZQ via @CDCgov,"[{'text': 'Coronavirus', 'indices': [22, 34]}]",2353,1017,455,2020-04-09 03:53:27,"[{'url': 'https://t.co/XJba4gXTZQ', 'expanded_url': 'https://www.cdc.gov/mmwr/volumes/69/wr/mm6914e4.htm?s_cid=mm6914e4_w', 'display_url': 'cdc.gov/mmwr/volumes/6…', 'indices': [57, 80]}]"
1248096661529821190,u_wanna_eh,J,"RT @TheClearCider: @realDonaldTrump 🤔

SO FAR 13,000 AMERICANS ARE DEAD UNDER YOUR WATCH !!!

But you're bragging about your ratings ?!  #T…",[],261595,686,1187,2020-04-09 03:53:27,[]
1248096661102084097,MosesDidItBest,Moses,"RT @DrGJackBrown: Current Mortality Rates:

World = 5.8% (rising)
US = 3.40% (rising)
Spain = 9.98%
Italy = 12.67%
Germany = 2.07%
France 9…",[],302738,911,454,2020-04-09 03:53:27,[]
1248096660959498246,UlicesDiazMedi2,Ulices Diaz Medina,RT @Mundo_ECpe: #EstadosUnidos registra nuevo récord mundial de 1.939 muertos por #coronavirus en un día ►https://t.co/vcEmcwtBPB https://t…,"[{'text': 'EstadosUnidos', 'indices': [16, 30]}, {'text': 'coronavirus', 'indices': [82, 94]}]",2157,11,67,2020-04-09 03:53:27,"[{'url': 'https://t.co/vcEmcwtBPB', 'expanded_url': 'https://bit.ly/2JSJYFs', 'display_url': 'bit.ly/2JSJYFs', 'indices': [106, 129]}]"
1248096660489633793,Derek_Florey,Derek Florey (Chorus),"RT @johncusack: We will make them

@peterdaou: #coronavirus showed us…
 CAN give everyone health care and a living wage.
CAN forgive people…","[{'text': 'coronavirus', 'indices': [47, 59]}]",72331,2909,4994,2020-04-09 03:53:27,[]
1248096659332042753,JosefinaRozas,Cachito 😎✌🏻,"Lo q le pasó a #RosaOyarce es lo q nos pasa todos en la vida: Nos entregamos x completo, hacemos la pega, nos jugam… https://t.co/fG4csMrIXb","[{'text': 'RosaOyarce', 'indices': [15, 26]}]",133449,9025,2918,2020-04-09 03:53:26,"[{'url': 'https://t.co/fG4csMrIXb', 'expanded_url': 'https://twitter.com/i/web/status/1248096659332042753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096658497212421,AnilTDPian,మన అమరావతి - మన రాజధాని 🙏,RT @JaiTDP: Sri KS Jawahar Addressing the Media About #CoronaVirus Pandemic and how MedTech Zone is being helpful during the Crisis - Live.…,"[{'text': 'CoronaVirus', 'indices': [54, 66]}]",218261,1903,65,2020-04-09 03:53:26,[]
1248096658346446853,NAMPATARO,(🔴三🔴/▫️RPS13▫️\🔴三🔴),"RT @thepointwithlx: The moment #Wuhan's lockdown was lifted, after 76 days. Thank you Wuhan! #coronavirus #COVID19 #TogetherWeCan https://t…","[{'text': 'Wuhan', 'indices': [31, 37]}, {'text': 'coronavirus', 'indices': [93, 105]}, {'text': 'COVID19', 'indices': [106, 114]}, {'text': 'TogetherWeCan', 'indices': [115, 129]}]",30602,1511,1504,2020-04-09 03:53:26,[]
1248096657427718144,schiffj,🇺🇸SCHIFT🇺🇸,"RT @Barnes_Law: Nowhere near the millions-dead-in-months forecast, nor even the hundreds-of-thousands-in-weeks forecast, and that is even w…",[],33241,394,1013,2020-04-09 03:53:26,[]
1248096656832073728,DilipSharma_ind,Dilip Sharma,RT @indiatvnews: UK reports highest COVID-19 single day tally; Boris Johnson remains in ICU but condition improving #coronavirus #COVID #CO…,"[{'text': 'coronavirus', 'indices': [116, 128]}, {'text': 'COVID', 'indices': [129, 135]}]",1268,9,93,2020-04-09 03:53:26,[]
1248096656752590849,tammy_dreyer,tammy dreyer,RT @BBCkatyaadler: World Health Organisation says governments shouldn't lift #coronavirus restrictions unless they'te sure their national h…,"[{'text': 'coronavirus', 'indices': [77, 89]}]",4000,58,209,2020-04-09 03:53:26,[]
1248096656307834881,fainalysis,Faisal Kawoosa techARC,#techTAKE Why @reliancejio needs to be thanked?  Because of the #data tsunami we are today able to handle the… https://t.co/TCrDTM6u8w,"[{'text': 'techTAKE', 'indices': [0, 9]}, {'text': 'data', 'indices': [64, 69]}]",3508,677,945,2020-04-09 03:53:26,"[{'url': 'https://t.co/TCrDTM6u8w', 'expanded_url': 'https://twitter.com/i/web/status/1248096656307834881', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
1248096655691452421,tami04527232,tami,"RT @RealCandaceO: Apparently, doctors and nurses around the world are wondering why no one is dying from heart attacks and strokes anymore.…",[],104124,3386,4999,2020-04-09 03:53:25,[]
1248096655649280003,Mr_Citz,Citran R.,"RT @IshaTamil: கொரோனா நமக்கு உணர்த்திய ஒரு முக்கிய பாடம் பற்றி பேசுகிறார் சத்குரு. 

சவாலான இந்நேரத்தில் சத்குருவுடன் - நாள் 17 #BeatTheVir…",[],12,0,3,2020-04-09 03:53:25,[]
1248096654885969920,IMRavihudla,Ravi Kumar Meena,"RT @DevprakashIRS: #WHO के मुखिया के कहा कि 'एकता ही एकमात्र विकल्प है इस वायरस को मात देने के लिए'
ये उन्होंने ट्रंम्प के उस भाषण के बाद क…","[{'text': 'WHO', 'indices': [19, 23]}]",33815,7429,7012,2020-04-09 03:53:25,[]
1248096654634496000,satheshbala,satheshbala,"RT @PTTVOnlineNews: சென்னை: கொரோனாவால் பாதிக்கப்பட்ட 74 வயது பெண் குணமடைந்து வீடு திரும்பியுள்ளார்

| #CoronaVirus | #COVID2019india | #Sta…","[{'text': 'CoronaVirus', 'indices': [102, 114]}, {'text': 'COVID2019india', 'indices': [117, 132]}]",6806,71,80,2020-04-09 03:53:25,[]
1248096654546407424,briankellykelly,#StillRanding ⭐️⭐️⭐️,"RT @Judyth: Corona Virus tip #2: Safely eat food from restaurants/drive-throughs: place onto plate &amp; into oven at 185 degrees, heat thoroug…",[],66531,3428,3422,2020-04-09 03:53:25,[]
1248096654063857666,GourManvinder,Manvinder Gour,"RT @1stIndiaNews: #CoronaVirusUpdate #Rajasthan: बढ़ता जा रहा कोरोना का ग्राफ !

पिछले 12 घंटे में सामने आए 30 नये पॉजिटिव केस, झुंझुनूं,…","[{'text': 'CoronaVirusUpdate', 'indices': [18, 36]}, {'text': 'Rajasthan', 'indices': [37, 47]}]",625,2,262,2020-04-09 03:53:25,[]
1248096653409693696,oblondjoseph,josé 🐻,RT @g1: Presidente do Twitter anuncia doação de US$ 1 bilhão para combate ao coronavírus; quantia corresponde a 28% de sua fortuna https://…,[],2757,382,81,2020-04-09 03:53:25,[]
1248096653216829446,toxotis71,Τοξότης,This👇#Coronavirus #TrumpIsALoser #TrumpOwnsEveryDeath https://t.co/Bsw7uMuZNB,"[{'text': 'Coronavirus', 'indices': [5, 17]}, {'text': 'TrumpIsALoser', 'indices': [18, 32]}, {'text': 'TrumpOwnsEveryDeath', 'indices': [33, 53]}]",57060,165,185,2020-04-09 03:53:25,"[{'url': 'https://t.co/Bsw7uMuZNB', 'expanded_url': 'https://twitter.com/nowthisnews/status/1248046216539242496', 'display_url': 'twitter.com/nowthisnews/st…', 'indices': [54, 77]}]"
1248096652931420161,bheeeshm,Covid-19 Antidote,"RT @AdityaRajKaul: In the times of #CoronaVirus, Spitting should be crime in India under the IPC.  #JustSaying","[{'text': 'CoronaVirus', 'indices': [35, 47]}, {'text': 'JustSaying', 'indices': [99, 110]}]",38525,925,660,2020-04-09 03:53:25,[]
1248096652830760962,CYogendiran,யோகேந்திரன் சந்திரன்,RT @thatsTamil: அடுப்பில் நெருப்பேற்ற வழியில்லாது நிற்கையில் விளக்கில் நெருப்பேற்றச் சொல்லுவது  எதற்கு? சீமான்  https://t.co/xhcpZNCB16 #co…,[],527,272,907,2020-04-09 03:53:25,"[{'url': 'https://t.co/xhcpZNCB16', 'expanded_url': 'https://tamil.oneindia.com/news/chennai/coronavirus-seeman-questions-on-suspend-of-mplad-382106.html', 'display_url': 'tamil.oneindia.com/news/chennai/c…', 'indices': [112, 135]}]"
1248096652553928705,avaya_swain,Avaya kumar Swain,"RT @achyuta_samanta: Stay protected from #CoronaVirus.
Please follow the guidelines from @HFWOdisha https://t.co/4cvEweeinT","[{'text': 'CoronaVirus', 'indices': [41, 53]}]",230,5,16,2020-04-09 03:53:25,[]
1248096652537344000,Somtookeke4,Somto okeke,"*Tory Lanez’s Quarantine Radio suspension addressed by Instagram CEO* 
https://t.co/c2wSbUIniu

#quarantune… https://t.co/zNZKMJHFxr","[{'text': 'quarantune', 'indices': [96, 107]}]",22152,1955,750,2020-04-09 03:53:25,"[{'url': 'https://t.co/c2wSbUIniu', 'expanded_url': 'https://speakersden2.blogspot.com/2020/04/tory-lanezs-quarantine-radio-suspension.html', 'display_url': 'speakersden2.blogspot.com/2020/04/tory-l…', 'indices': [71, 94]}, {'url': 'https://t.co/zNZKMJHFxr', 'expanded_url': 'https://twitter.com/i/web/status/1248096652537344000', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
1248096651438223360,haripalschhabra,हरिपाल सिंह छाबड़ा,RT @mssirsa: #CoronaVirus से निपटने के लिए दिल्ली सरकार को अपना 50-बेड वाला गुरू हरकिशन हॉस्पिटल और 500 बेड वाली फुली फ़ंक्शनल इमारत देने…,"[{'text': 'CoronaVirus', 'indices': [13, 25]}]",11115,91,1202,2020-04-09 03:53:24,[]
1248096651031404545,7leaguebootdisk,welcome to hell,"RT @peterdaou: So #coronavirus showed us...

They CAN give everyone health care and a living wage.

They CAN forgive people's debts.

They…","[{'text': 'coronavirus', 'indices': [18, 30]}]",159568,1587,1901,2020-04-09 03:53:24,[]
1248096649714503686,ttinafrica,Teresa Turner,"RT @RealCandaceO: These have been my exact feelings watching the #coronavirus “pandemic” play out. 

We’ve now arrived at the point where d…","[{'text': 'coronavirus', 'indices': [65, 77]}]",17205,467,1678,2020-04-09 03:53:24,[]
1248096649118994432,cut5603,@Cut5603,"RT @Arouet_V: La vacuna contra el #Coronavirus que financia Bill Gates ya está en fase de pruebas, mientras aquí Ricardo Salinas Pliego def…","[{'text': 'Coronavirus', 'indices': [34, 46]}]",4304,162,466,2020-04-09 03:53:24,[]
1248096648653410306,JeanJyammine,Jean Yammine⏳,"RT @JLMelenchon: CORONAVIRUS : QUE FAIRE DE LA DETTE ?

«Mieux vaut avoir affaire à des solutions comme les miennes - elles sont pacifiques…",[],12114,269,153,2020-04-09 03:53:24,[]
1248096648502312962,FaajjiiD,Faajjii Dhugaa,"The #coronavirus opened up a pavement to every one in the world to look towards the reality. Having infinite power,… https://t.co/z00NsIxkdH","[{'text': 'coronavirus', 'indices': [4, 16]}]",128,71,157,2020-04-09 03:53:24,"[{'url': 'https://t.co/z00NsIxkdH', 'expanded_url': 'https://twitter.com/i/web/status/1248096648502312962', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096648481263618,Bikramn98769793,Bikramnath,RT @indiatvnews: UK reports highest COVID-19 single day tally; Boris Johnson remains in ICU but condition improving #coronavirus #COVID #CO…,"[{'text': 'coronavirus', 'indices': [116, 128]}, {'text': 'COVID', 'indices': [129, 135]}]",171,17,410,2020-04-09 03:53:24,[]
1248096648368197632,JPrefereNepas,Patlotch,"STRABISME DIVERGENT
un œil sur ce qui se passe en France, l'autre sur le monde

les conséquences économiques et soc… https://t.co/G8dvgo380X",[],6535,130,12,2020-04-09 03:53:24,"[{'url': 'https://t.co/G8dvgo380X', 'expanded_url': 'https://twitter.com/i/web/status/1248096648368197632', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248096647852277760,LanyDavid,Elaine David,RT @RealDoctorMike: I interviewed 100+ Doctors on the #coronavirus Pandemic and it has turned into something truly special ⛑❤️👉🏼 https://t.…,"[{'text': 'coronavirus', 'indices': [54, 66]}]",1493,337,372,2020-04-09 03:53:24,[]
1248096646895812609,PrashantJogda13,Er.Prashant Jogdand,"RT @AbhiPawarBJP: कोरोनाचा मराठवाड्यात झालेल्या शिरकावाच्या पार्श्वभूमीवर आज फेसबुक लाईव्ह च्या माध्यमातून जनतेशी संवाद साधला!

@BJP4Mahara…",[],1892,271,333,2020-04-09 03:53:23,[]
1248096646812119043,charyl40,Charyl Pulido,"RT @ConsultaPara: Exhortamos al doctor @HLGatell para qué, en vista del alarmante incremento d casos d enfermos y defunciones por #Neumonia…",[],5350,252,493,2020-04-09 03:53:23,[]
1248096646124032000,VivekSrkian33,#SRKian,"RT @rameshlaus: As #Wuhan lockdown ended, the residents paid their tributes to Dr. #LiWenliang, a 34-year-old ophthalmologist, who tried to…","[{'text': 'Wuhan', 'indices': [19, 25]}, {'text': 'LiWenliang', 'indices': [83, 94]}]",93453,726,436,2020-04-09 03:53:23,[]
1248096645675450368,araujopedro52,Pedro Araujo,"RT @RTultimahora: ÚLTIMA HORA:
Putin anuncia pagos adicionales para los médicos que luchan contra el #coronavirus
https://t.co/k9bU4Dihup h…","[{'text': 'coronavirus', 'indices': [101, 113]}]",126359,3374,0,2020-04-09 03:53:23,"[{'url': 'https://t.co/k9bU4Dihup', 'expanded_url': 'https://es.rt.com/7hhm', 'display_url': 'es.rt.com/7hhm', 'indices': [114, 137]}]"
1248096645272629248,DaliMama1,DaliMama1,"RT @Jim_Jordan: House Democrats are already demanding that illegal immigrants receive benefits in the next #coronavirus aid package. 

Seri…","[{'text': 'coronavirus', 'indices': [107, 119]}]",69,1,40,2020-04-09 03:53:23,[]
1248096644660412417,PatM08901,Pat 🌹 Joe’s got decades of baggage,"RT @juliettekayyem: Wimbledon paid for pandemic insurance for the last 17 years.  Due to 2020 #coronavirus cancellation, they will receive…","[{'text': 'coronavirus', 'indices': [94, 106]}]",9955,304,463,2020-04-09 03:53:23,[]
1248096644341608453,CloudisGamer248,Lili Kim [Day ] 🇲🇽,"RT @efesalud: Lucha contra el #Coronavirus - datos y gráficos de la situación en el mundo. 
@EFEinfografias https://t.co/4sfqes4Hv4","[{'text': 'Coronavirus', 'indices': [30, 42]}]",243785,2885,2951,2020-04-09 03:53:23,[]
1248096643691446272,bmorejean,Jean,"RT @TeamPelosi: The #coronavirus crisis continues to drastically accelerate. The people are suffering.

Yet the current occupant of the Whi…","[{'text': 'coronavirus', 'indices': [20, 32]}]",9534,206,1675,2020-04-09 03:53:23,[]
1248096643494424576,StanleyBresh,🏠 FIQUE EM CASA 🏡,RT @CoronaVirusTime: Unicamp usa reagentes nacionais e desenvolve teste de #coronavírus mais barato.,"[{'text': 'coronavírus', 'indices': [75, 87]}]",4482,25828,7420,2020-04-09 03:53:22,[]
1248096643444084736,Bot_Corona_V,Bot CoronaVirus,RT @_SPNoticias: Os números mostram que os impactos da pandemia do #Coronavírus são vivenciados de maneira muito diferente a depender de on…,"[{'text': 'Coronavírus', 'indices': [67, 79]}]",57073,624,7,2020-04-09 03:53:22,[]
1248096643423010816,Bot_Corona_V,Bot CoronaVirus,"RT @MidiaNINJA: Mujica direto ao ponto!

Em poucos segundos, Pepe Mujica fala sobre a pandemia do coronavírus e ainda tira onda dos mais ri…",[],57073,624,7,2020-04-09 03:53:22,[]
1248096643028676609,advocatingRN,Joanne Imwalle,"RT @meekwire: BREAKING @ABCInvestigates — Intelligence reports warned of #coronavirus crisis as early as November: Sources

https://t.co/Z2…","[{'text': 'coronavirus', 'indices': [73, 85]}]",126,48,122,2020-04-09 03:53:22,[]
1248096642932211712,aamandy1,Andyonly1,"RT @MANJULtoons: #coronavirus #lockdownindia 
My last week's #cartoon for @mid_day 
(Published 02/04/20) https://t.co/OIQwUC5n15","[{'text': 'coronavirus', 'indices': [17, 29]}, {'text': 'lockdownindia', 'indices': [30, 44]}, {'text': 'cartoon', 'indices': [61, 69]}]",20406,211,123,2020-04-09 03:53:22,[]
1248096642433253377,DTPORGE,Georgeanne Matranga,SIGN &amp; RT!!! Join me to TELL your members of Congress to PRIORITIZE #PeopleOverProfits by PASSING a #PeoplesBailout… https://t.co/HrfxIxHhOQ,"[{'text': 'PeopleOverProfits', 'indices': [72, 90]}, {'text': 'PeoplesBailout', 'indices': [104, 119]}]",366934,4233,5001,2020-04-09 03:53:22,"[{'url': 'https://t.co/HrfxIxHhOQ', 'expanded_url': 'https://twitter.com/i/web/status/1248096642433253377', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]"
1248096641606967298,KathleenSims19,N*🏈 - Fan⚓-,"RT @AACapitalSports: The #coronavirus put a sudden end to the @NavyWLax season. For its 6 seniors — @kayla_har, Kelly Larkin, Natalie Irwin…","[{'text': 'coronavirus', 'indices': [25, 37]}]",47436,1044,5001,2020-04-09 03:53:22,[]
1248096641246167046,secondhandwoke,@SecondHandWoke,"RT @BernardKerik: Yesterday, governors/mayors shut down walking trails.

Some police have been ordered to arrest people for walking outside…",[],6063,2212,2513,2020-04-09 03:53:22,[]
1248096641241862145,Pradeep51253856,pradeep kumar singh,"RT @JagranNews: Analysis : गंगा-जमुनी तहजीब बनाए रखने की जिम्मेदारी मुसलमानों की भी उतनी ही बनती है जितनी हिंदुओं की
#Coronavirus #COVID201…","[{'text': 'Coronavirus', 'indices': [117, 129]}]",7701,894,1764,2020-04-09 03:53:22,[]
1248096640319266816,TruckerLutze,Trucker Lutze💙🇩🇪,"RT @MalteKaufmann: Es geht immer weiter mit dieser Schlepperei. Auch zu #Corona-Zeiten. Und wieder das dt. Schiff #AlanKurdi, das einen Haf…","[{'text': 'Corona', 'indices': [72, 79]}, {'text': 'AlanKurdi', 'indices': [114, 124]}]",12022,507,825,2020-04-09 03:53:22,[]
1248096639312695297,martsib,Martin,"RT @wef: 2.6 billion people are currently under lockdown. 

🔎 Learn more about how lockdowns work: https://t.co/Y3ySdr7iNm #coronavirus #co…","[{'text': 'coronavirus', 'indices': [123, 135]}]",12866,565,739,2020-04-09 03:53:21,"[{'url': 'https://t.co/Y3ySdr7iNm', 'expanded_url': 'https://bit.ly/34mRsda', 'display_url': 'bit.ly/34mRsda', 'indices': [99, 122]}]"
