ID,Overall,Potential,International Reputation
204077,76,81,2.0
144429,76,76,2.0
174381,76,76,1.0
244269,76,85,1.0
196142,76,76,1.0
152879,76,76,2.0
229167,76,83,1.0
184111,76,76,3.0
193839,76,76,1.0
196143,76,76,2.0
219953,76,77,1.0
204338,76,76,1.0
201013,76,77,2.0
230197,76,76,1.0
230453,76,76,1.0
230965,76,85,1.0
246069,76,76,1.0
198198,76,80,2.0
139062,76,76,2.0
213814,76,79,1.0
187702,76,76,1.0
207928,76,79,1.0
191032,76,77,2.0
193338,76,76,2.0
199739,76,76,1.0
14907,76,76,2.0
180283,76,76,2.0
234045,76,86,2.0
226110,76,84,1.0
228414,76,83,1.0
190014,76,76,2.0
206655,76,76,2.0
211263,76,83,1.0
20800,76,76,3.0
208449,76,80,1.0
190531,76,78,2.0
204612,76,80,1.0
189508,76,76,1.0
199493,76,77,1.0
200517,76,77,1.0
211269,76,77,1.0
146758,76,76,3.0
181318,76,76,2.0
234568,76,86,1.0
184392,76,76,2.0
205897,76,81,1.0
210761,76,82,2.0
224075,76,76,1.0
183883,76,76,2.0
185163,76,76,2.0
202828,76,79,1.0
208461,76,76,2.0
226637,76,81,1.0
191565,76,76,1.0
193869,76,76,2.0
213582,76,79,2.0
186190,76,76,1.0
205391,76,79,1.0
228687,76,85,2.0
230224,76,76,1.0
207441,76,80,1.0
216145,76,81,1.0
186961,76,76,2.0
143699,76,76,2.0
162131,76,76,3.0
139860,76,76,2.0
186197,76,76,2.0
199254,76,79,1.0
200278,76,76,2.0
230230,76,76,1.0
215639,76,84,1.0
183895,76,76,2.0
221016,76,79,1.0
186200,76,76,2.0
235353,76,87,1.0
183129,76,77,2.0
223578,76,76,1.0
183130,76,76,2.0
194138,76,77,1.0
169051,76,76,3.0
185181,76,76,2.0
214110,76,76,1.0
216158,76,78,2.0
182879,76,76,3.0
208224,76,77,1.0
47201,76,76,2.0
188770,76,76,2.0
201315,76,77,1.0
217699,76,76,3.0
171875,76,76,2.0
176483,76,76,2.0
182629,76,76,2.0
208230,76,76,2.0
211302,76,76,2.0
230502,76,76,1.0
192358,76,78,1.0
198760,76,76,2.0
202088,76,77,1.0
182888,76,77,2.0
210538,76,77,1.0
230250,76,76,1.0
190059,76,77,1.0
217196,76,78,1.0
228717,76,79,1.0
176237,76,76,3.0
142959,76,76,1.0
209519,76,81,1.0
178031,76,76,1.0
203888,76,76,1.0
231280,76,81,1.0
190577,76,76,1.0
213874,76,79,1.0
189043,76,76,1.0
203128,76,78,1.0
146296,76,76,1.0
223608,76,76,1.0
188536,76,77,1.0
211321,76,80,1.0
164985,76,76,2.0
215162,76,76,1.0
215930,76,83,2.0
219258,76,81,1.0
134779,76,76,2.0
177019,76,76,2.0
197756,76,76,2.0
204156,76,76,1.0
184190,76,76,2.0
230528,76,76,1.0
201858,76,77,2.0
201860,76,76,2.0
208004,76,77,2.0
203910,76,76,1.0
210822,76,80,1.0
168326,76,76,2.0
211591,76,85,1.0
220295,76,76,2.0
209288,76,77,1.0
233096,76,81,1.0
182152,76,76,2.0
215689,76,81,1.0
210315,76,83,1.0
213899,76,82,1.0
200332,76,79,1.0
184716,76,76,2.0
188044,76,76,2.0
205965,76,77,1.0
188045,76,76,1.0
190607,76,76,1.0
213648,76,81,2.0
208017,76,76,1.0
177553,76,76,2.0
161938,76,76,2.0
173204,76,76,2.0
222357,76,86,2.0
201878,76,77,2.0
212888,76,80,1.0
182168,76,76,2.0
199833,76,78,1.0
223641,76,81,1.0
236441,76,83,1.0
194201,76,78,1.0
181402,76,76,2.0
205469,76,80,1.0
211101,76,83,1.0
182941,76,76,1.0
233631,76,85,1.0
168607,76,76,2.0
163488,76,76,2.0
165536,76,76,2.0
177569,76,76,2.0
183714,76,76,2.0
209827,76,76,1.0
189860,76,77,1.0
201893,76,79,1.0
147621,76,76,2.0
190885,76,76,1.0
184999,76,76,1.0
182184,76,76,1.0
188840,76,76,2.0
194728,76,78,2.0
204713,76,77,2.0
235945,76,87,1.0
221354,76,83,1.0
205995,76,79,2.0
152747,76,76,2.0
172203,76,77,2.0
192427,76,76,2.0
201389,76,78,1.0
226221,76,80,1.0
230317,76,76,1.0
220334,76,77,1.0
230318,76,76,1.0
225199,76,82,2.0
189615,76,76,2.0
225201,76,81,1.0
163761,76,76,2.0
186801,76,76,2.0
233138,76,76,1.0
219571,76,83,1.0
197813,76,76,2.0
206517,76,84,1.0
208053,76,79,1.0
186805,76,76,2.0
200630,76,76,1.0
178614,76,76,1.0
188599,76,76,1.0
211385,76,81,1.0
158905,76,76,2.0
158138,76,76,2.0
198843,76,76,1.0
226491,76,86,1.0
220604,76,78,1.0
219581,76,81,1.0
190653,76,76,1.0
193470,76,77,2.0
193983,76,77,2.0
142784,76,76,3.0
230337,76,76,1.0
231361,76,83,1.0
178625,76,76,2.0
216258,76,81,1.0
201155,76,79,1.0
178115,76,76,1.0
171972,76,76,1.0
207557,76,76,1.0
216774,76,80,2.0
228295,76,83,1.0
190919,76,76,2.0
205257,76,77,1.0
209610,76,76,1.0
202445,76,80,1.0
214989,76,80,1.0
231887,76,83,1.0
184271,76,76,2.0
188879,76,77,1.0
198352,76,77,1.0
211408,76,83,2.0
232144,76,84,1.0
218066,76,79,1.0
169426,76,76,1.0
192722,76,76,2.0
189908,76,79,2.0
204757,76,76,1.0
184789,76,76,2.0
198614,76,76,1.0
183766,76,76,2.0
234711,76,84,1.0
138456,76,76,2.0
210648,76,78,1.0
199641,76,79,1.0
220633,76,83,1.0
229593,76,83,2.0
232665,76,81,1.0
229594,76,88,1.0
186330,76,76,2.0
232411,76,84,1.0
124635,76,76,2.0
158942,76,76,1.0
195038,76,77,1.0
228579,76,84,2.0
230371,76,76,1.0
199652,76,81,2.0
229092,76,81,1.0
163301,76,76,2.0
183526,76,76,1.0
226536,76,81,1.0
220905,76,83,1.0
152554,76,76,3.0
208622,76,78,1.0
199151,76,79,2.0
205295,76,76,1.0
155887,76,76,2.0
198640,76,79,1.0
177392,76,76,2.0
178160,76,76,2.0
243952,76,88,1.0
179696,76,76,2.0
167665,76,76,1.0
212722,76,81,1.0
214770,76,76,1.0
179954,76,76,2.0
216820,76,82,1.0
230388,76,76,1.0
216054,76,77,1.0
194806,76,76,2.0
210423,76,80,1.0
210679,76,78,1.0
201976,76,82,1.0
199417,76,77,1.0
212729,76,80,1.0
204538,76,76,1.0
183546,76,76,1.0
188154,76,76,2.0
212219,76,82,1.0
190971,76,76,1.0
228092,76,87,1.0
187132,76,77,2.0
190717,76,76,2.0
199422,76,77,2.0
220414,76,80,1.0
176894,76,76,1.0
221695,76,82,1.0
768,75,75,2.0
216320,75,82,2.0
239872,75,78,1.0
198657,75,78,1.0
212225,75,78,2.0
198658,75,78,1.0
240898,75,80,1.0
222467,75,81,1.0
240900,75,83,1.0
217605,75,78,1.0
210950,75,75,1.0
233478,75,82,1.0
189446,75,75,1.0
215559,75,80,1.0
186119,75,75,2.0
213000,75,78,1.0
230408,75,75,1.0
181256,75,75,1.0
210441,75,76,1.0
217097,75,76,1.0
219145,75,79,1.0
193290,75,76,2.0
204043,75,77,1.0
204555,75,75,2.0
212491,75,79,1.0
163083,75,75,2.0
174859,75,75,1.0
187659,75,75,1.0
189709,75,75,1.0
200206,75,75,1.0
164878,75,75,2.0
216335,75,75,1.0
229391,75,82,1.0
190223,75,75,1.0
195087,75,75,1.0
197136,75,75,1.0
195088,75,75,2.0
156433,75,75,2.0
192274,75,75,1.0
204307,75,76,2.0
203796,75,75,2.0
217877,75,81,1.0
230165,75,75,1.0
205590,75,75,1.0
188182,75,75,1.0
236311,75,81,2.0
181271,75,75,1.0
189207,75,75,2.0
186648,75,75,1.0
205849,75,78,1.0
234777,75,84,1.0
192537,75,76,1.0
186650,75,75,1.0
228635,75,83,1.0
45595,75,75,2.0
189211,75,75,1.0
183068,75,75,1.0
223517,75,82,1.0
187421,75,75,1.0
200478,75,77,1.0
224030,75,81,1.0
194846,75,75,1.0
210463,75,78,1.0
194079,75,76,1.0
216097,75,75,1.0
157217,75,75,1.0
195361,75,75,1.0
137506,75,75,2.0
210722,75,75,1.0
235042,75,75,1.0
107298,75,75,1.0
191011,75,78,1.0
195363,75,78,2.0
212772,75,75,1.0
237604,75,85,1.0
244260,75,85,1.0
186405,75,75,2.0
210214,75,76,1.0
215334,75,76,1.0
193062,75,75,1.0
224808,75,79,1.0
223017,75,76,1.0
184873,75,75,2.0
190761,75,76,1.0
192041,75,78,1.0
202282,75,77,1.0
218154,75,75,1.0
212267,75,78,1.0
236331,75,81,1.0
230189,75,75,1.0
111661,75,75,2.0
221743,75,81,1.0
207920,75,77,2.0
210736,75,79,2.0
217648,75,75,2.0
139313,75,75,2.0
215089,75,75,1.0
140082,75,75,2.0
183346,75,75,1.0
189234,75,75,2.0
182579,75,75,1.0
207412,75,75,1.0
207924,75,76,1.0
159028,75,75,2.0
193844,75,75,1.0
201269,75,80,1.0
171830,75,75,2.0
183606,75,75,2.0
212023,75,76,2.0
214327,75,75,1.0
186935,75,75,1.0
190520,75,75,2.0
210489,75,80,1.0
158777,75,75,1.0
230457,75,75,1.0
173370,75,75,2.0
220475,75,83,1.0
214076,75,75,1.0
201533,75,76,2.0
212541,75,75,1.0
194365,75,75,2.0
147006,75,75,2.0
150590,75,75,2.0
224574,75,83,1.0
183870,75,75,2.0
190782,75,75,2.0
198719,75,79,2.0
199487,75,76,2.0
157503,75,75,3.0
192575,75,75,2.0
209984,75,80,1.0
215616,75,81,1.0
219712,75,79,2.0
49472,75,75,2.0
230465,75,75,1.0
204355,75,76,1.0
215107,75,79,1.0
231235,75,83,1.0
230468,75,75,1.0
188484,75,75,2.0
230469,75,75,1.0
181573,75,75,1.0
202054,75,75,1.0
204102,75,79,1.0
205895,75,78,1.0
221000,75,75,1.0
226376,75,83,1.0
230475,75,75,1.0
225356,75,76,1.0
114764,75,75,2.0
201549,75,75,2.0
202061,75,75,2.0
209997,75,80,2.0
214605,75,75,1.0
220493,75,80,1.0
229453,75,82,1.0
204366,75,79,1.0
206414,75,78,1.0
158543,75,75,2.0
225359,75,75,1.0
163407,75,75,2.0
178255,75,75,1.0
219728,75,75,1.0
170320,75,75,2.0
240976,75,85,1.0
163665,75,75,2.0
172113,75,75,1.0
190034,75,76,2.0
230227,75,75,1.0
233299,75,87,1.0
207444,75,76,3.0
209236,75,77,1.0
219732,75,80,1.0
195668,75,76,1.0
220245,75,78,1.0
230229,75,75,1.0
204886,75,81,1.0
225878,75,79,1.0
201303,75,76,1.0
210007,75,77,1.0
192087,75,76,1.0
206424,75,75,1.0
186456,75,75,1.0
201818,75,77,2.0
202330,75,75,1.0
158810,75,75,3.0
173146,75,75,2.0
206171,75,75,1.0
206427,75,76,1.0
220763,75,80,1.0
229723,75,81,1.0
215644,75,78,1.0
225116,75,89,1.0
193116,75,75,3.0
213597,75,79,1.0
200798,75,75,1.0
222558,75,80,1.0
190558,75,76,1.0
225375,75,82,1.0
179551,75,75,1.0
205408,75,75,2.0
188768,75,75,2.0
189280,75,75,1.0
201313,75,75,1.0
223329,75,79,2.0
176993,75,75,2.0
212067,75,76,1.0
189795,75,75,2.0
206436,75,81,2.0
170084,75,75,2.0
221797,75,79,1.0
224869,75,78,1.0
232805,75,80,1.0
177765,75,75,2.0
183141,75,75,1.0
205670,75,75,1.0
223334,75,80,1.0
159591,75,75,1.0
165735,75,75,1.0
198504,75,78,2.0
233064,75,86,1.0
49000,75,75,2.0
190824,75,76,1.0
210537,75,75,1.0
213353,75,75,1.0
193897,75,78,2.0
194665,75,75,1.0
216939,75,78,1.0
230507,75,75,1.0
235883,75,88,1.0
230252,75,75,1.0
239212,75,75,1.0
178284,75,75,1.0
240493,75,76,1.0
202350,75,75,1.0
226414,75,81,2.0
197231,75,77,2.0
214639,75,75,1.0
230767,75,84,3.0
190576,75,75,1.0
235634,75,81,1.0
224883,75,82,1.0
209781,75,75,1.0
230005,75,84,1.0
177525,75,75,2.0
198006,75,75,1.0
207734,75,82,1.0
209782,75,77,1.0
225144,75,81,1.0
236920,75,86,1.0
171896,75,75,1.0
231545,75,80,1.0
213114,75,78,2.0
222331,75,82,1.0
225659,75,79,1.0
222077,75,83,1.0
189053,75,75,1.0
221310,75,78,1.0
194174,75,76,2.0
200831,75,75,1.0
210047,75,80,2.0
238463,75,84,1.0
219777,75,78,1.0
170369,75,75,3.0
202882,75,76,1.0
230274,75,75,1.0
202115,75,75,2.0
217731,75,81,2.0
178051,75,75,2.0
194947,75,75,1.0
132740,75,75,1.0
216452,75,82,1.0
229764,75,83,1.0
190854,75,75,2.0
198023,75,75,1.0
179591,75,75,2.0
192904,75,75,1.0
165769,75,75,1.0
172425,75,75,1.0
176009,75,75,2.0
224394,75,78,1.0
188042,75,75,2.0
209547,75,76,1.0
164491,75,75,2.0
210828,75,82,2.0
213388,75,78,1.0
238476,75,85,1.0
188556,75,75,2.0
205966,75,76,2.0
210831,75,80,1.0
211856,75,81,1.0
219792,75,80,1.0
46736,75,75,2.0
193425,75,75,1.0
215698,75,83,1.0
231826,75,85,1.0
192146,75,75,1.0
208787,75,77,1.0
212883,75,79,1.0
152211,75,75,1.0
203668,75,75,1.0
199829,75,75,1.0
211093,75,78,1.0
219797,75,81,1.0
244373,75,80,1.0
184469,75,75,1.0
208534,75,84,1.0
227222,75,84,1.0
229270,75,80,1.0
202135,75,78,2.0
208535,75,80,2.0
215703,75,82,1.0
187800,75,75,2.0
225945,75,82,1.0
230042,75,83,1.0
176794,75,75,2.0
189338,75,75,1.0
237211,75,81,1.0
194203,75,75,2.0
183966,75,75,2.0
215199,75,75,1.0
225439,75,85,1.0
186783,75,75,1.0
235424,75,85,1.0
191648,75,75,1.0
193440,75,75,1.0
198817,75,75,1.0
211361,75,79,2.0
241827,75,80,1.0
194979,75,75,1.0
211108,75,78,1.0
214692,75,75,1.0
230564,75,81,1.0
232869,75,80,1.0
138918,75,75,2.0
205478,75,80,1.0
216742,75,77,1.0
169638,75,75,1.0
202151,75,79,1.0
226215,75,76,1.0
202408,75,76,1.0
235944,75,84,1.0
225193,75,84,1.0
176553,75,75,2.0
202410,75,77,1.0
229034,75,80,1.0
178090,75,75,1.0
214955,75,75,1.0
179884,75,75,1.0
216749,75,81,1.0
229037,75,78,1.0
168621,75,75,1.0
189357,75,75,1.0
200110,75,78,1.0
207790,75,80,1.0
210862,75,79,1.0
183982,75,75,2.0
212911,75,75,2.0
199601,75,79,1.0
136113,75,75,2.0
220337,75,80,1.0
188337,75,75,1.0
245682,75,75,1.0
206003,75,80,1.0
230323,75,75,1.0
245683,75,75,1.0
211124,75,75,1.0
214196,75,75,1.0
227508,75,81,1.0
194996,75,78,2.0
198581,75,75,1.0
202934,75,78,1.0
209846,75,76,2.0
211382,75,80,2.0
222390,75,82,1.0
225719,75,83,1.0
232119,75,83,1.0
213689,75,81,1.0
211899,75,75,1.0
205756,75,79,1.0
142780,75,75,2.0
161468,75,75,1.0
220093,75,80,1.0
215998,75,75,1.0
231102,75,84,1.0
235454,75,84,1.0
146111,75,75,1.0
234943,75,85,1.0
124607,75,75,2.0
149184,75,75,2.0
196801,75,75,2.0
149185,75,75,2.0
219841,75,81,1.0
207554,75,78,1.0
207555,75,77,1.0
211907,75,75,2.0
210372,75,76,2.0
213956,75,85,1.0
222148,75,82,1.0
224196,75,79,2.0
212933,75,75,1.0
241095,75,84,1.0
188103,75,75,1.0
201417,75,78,1.0
204233,75,85,1.0
210377,75,78,1.0
165321,75,75,2.0
221130,75,78,2.0
135883,75,75,1.0
230348,75,75,1.0
188876,75,75,2.0
190156,75,75,1.0
197837,75,77,1.0
198861,75,77,1.0
217805,75,80,1.0
228302,75,80,1.0
182736,75,75,1.0
3281,75,75,1.0
204497,75,80,1.0
210897,75,80,1.0
201938,75,79,1.0
175314,75,75,1.0
208339,75,75,1.0
215251,75,78,1.0
220883,75,82,1.0
190931,75,75,2.0
236245,75,82,1.0
174549,75,75,2.0
213974,75,75,1.0
199383,75,75,1.0
201943,75,79,2.0
211927,75,79,1.0
226777,75,82,1.0
234201,75,78,1.0
195033,75,75,2.0
214491,75,75,1.0
192476,75,76,1.0
169181,75,75,2.0
172768,75,75,1.0
198113,75,75,2.0
157665,75,75,2.0
244193,75,87,1.0
180706,75,75,1.0
220132,75,78,1.0
194020,75,77,1.0
184037,75,76,2.0
189157,75,75,2.0
215270,75,77,1.0
158438,75,75,2.0
187366,75,75,1.0
221671,75,78,2.0
175847,75,75,1.0
212456,75,75,2.0
162280,75,75,2.0
226537,75,78,2.0
196073,75,75,2.0
215018,75,75,1.0
234986,75,85,1.0
237034,75,82,1.0
191210,75,75,2.0
204523,75,78,2.0
214763,75,75,1.0
215531,75,79,1.0
212204,75,79,1.0
230381,75,75,1.0
188397,75,75,1.0
152814,75,75,2.0
157678,75,75,1.0
177134,75,75,3.0
177390,75,75,2.0
192238,75,75,1.0
237297,75,83,1.0
182001,75,75,1.0
210930,75,76,2.0
192242,75,75,1.0
225523,75,78,1.0
218868,75,75,1.0
236276,75,84,1.0
237556,75,80,1.0
199669,75,78,1.0
199158,75,78,1.0
215798,75,80,1.0
211703,75,75,1.0
237303,75,80,1.0
229624,75,76,1.0
236792,75,83,1.0
189945,75,75,1.0
202746,75,75,1.0
200443,75,75,1.0
206075,75,80,1.0
212476,75,81,1.0
156412,75,75,2.0
197117,75,75,2.0
214781,75,75,1.0
177149,75,75,1.0
169214,75,75,2.0
201215,75,75,2.0
191488,74,74,1.0
213761,74,74,1.0
220673,74,79,1.0
221697,74,81,1.0
230401,74,74,1.0
197890,74,74,2.0
199170,74,77,1.0
215042,74,74,1.0
239875,74,74,1.0
194053,74,74,1.0
198150,74,74,1.0
210439,74,74,1.0
219911,74,75,1.0
159240,74,74,2.0
208137,74,81,1.0
176137,74,74,2.0
192009,74,77,1.0
154634,74,74,2.0
233738,74,81,1.0
189707,74,74,1.0
176652,74,74,1.0
215053,74,76,1.0
231949,74,79,1.0
239117,74,77,1.0
200463,74,74,1.0
216079,74,74,1.0
238095,74,83,1.0
143632,74,74,2.0
189456,74,75,1.0
230417,74,74,1.0
221714,74,84,1.0
186130,74,74,1.0
193554,74,74,1.0
225299,74,80,1.0
198420,74,74,1.0
181780,74,74,2.0
195860,74,74,1.0
212245,74,80,2.0
234774,74,78,1.0
189462,74,74,2.0
230423,74,74,1.0
215064,74,74,1.0
195096,74,74,1.0
225305,74,78,1.0
197402,74,74,1.0
215322,74,79,1.0
210972,74,78,1.0
189468,74,74,1.0
215069,74,77,1.0
244253,74,83,1.0
205598,74,74,1.0
215070,74,79,1.0
216350,74,76,1.0
221982,74,82,1.0
194334,74,76,1.0
210719,74,80,1.0
211999,74,77,1.0
215071,74,74,1.0
234015,74,74,1.0
186143,74,74,1.0
186912,74,74,2.0
205601,74,75,1.0
227873,74,79,1.0
163873,74,74,2.0
173857,74,74,2.0
206114,74,79,1.0
207650,74,78,1.0
189218,74,78,1.0
205347,74,77,1.0
215331,74,75,1.0
172835,74,74,2.0
187939,74,74,1.0
210468,74,80,1.0
216356,74,74,1.0
223524,74,76,1.0
230437,74,74,1.0
244517,74,74,1.0
191269,74,74,1.0
197926,74,77,1.0
205351,74,78,1.0
221479,74,83,1.0
240679,74,83,1.0
173608,74,74,1.0
177448,74,74,1.0
230186,74,74,1.0
202539,74,74,1.0
206124,74,74,1.0
144172,74,74,1.0
221740,74,80,1.0
205869,74,77,2.0
212269,74,82,2.0
198190,74,75,1.0
156975,74,74,1.0
176687,74,74,2.0
205360,74,76,1.0
197681,74,77,1.0
199729,74,74,1.0
212273,74,77,1.0
220209,74,77,1.0
184626,74,74,1.0
202035,74,74,1.0
189491,74,74,1.0
190772,74,74,1.0
193077,74,75,1.0
200758,74,78,1.0
177974,74,74,2.0
241463,74,81,1.0
188727,74,74,1.0
194359,74,74,2.0
186680,74,74,1.0
186681,74,74,1.0
193337,74,75,1.0
193849,74,74,1.0
228666,74,75,1.0
230202,74,74,1.0
203067,74,74,1.0
179515,74,74,2.0
200765,74,79,2.0
135742,74,74,2.0
215103,74,74,2.0
230207,74,74,1.0
202048,74,77,1.0
188992,74,74,1.0
199745,74,77,1.0
216385,74,75,1.0
230209,74,74,1.0
231745,74,82,1.0
226370,74,82,1.0
230466,74,74,1.0
208451,74,78,1.0
236355,74,83,1.0
177475,74,74,1.0
193091,74,76,1.0
215108,74,74,1.0
200773,74,76,1.0
232517,74,74,1.0
184133,74,74,1.0
206662,74,74,1.0
206407,74,74,2.0
207431,74,78,1.0
213063,74,82,1.0
230215,74,74,1.0
190535,74,74,1.0
211784,74,80,1.0
223816,74,79,1.0
231240,74,83,1.0
232008,74,83,1.0
190024,74,74,2.0
190536,74,74,1.0
195912,74,75,2.0
239433,74,81,1.0
178249,74,74,1.0
202058,74,74,1.0
204874,74,74,1.0
230218,74,74,1.0
192587,74,74,2.0
145996,74,74,1.0
25420,74,74,3.0
178253,74,74,1.0
192333,74,74,2.0
196942,74,74,1.0
215886,74,74,1.0
232270,74,84,1.0
233550,74,85,1.0
204367,74,76,1.0
234575,74,87,1.0
237135,74,74,1.0
191055,74,74,1.0
206160,74,78,1.0
229712,74,80,1.0
49488,74,74,2.0
230482,74,74,1.0
199763,74,77,1.0
210259,74,78,1.0
230483,74,74,1.0
116308,74,74,2.0
163925,74,74,2.0
192342,74,75,2.0
206167,74,78,1.0
230487,74,74,1.0
199000,74,77,1.0
210520,74,81,1.0
230488,74,74,1.0
193881,74,76,1.0
205402,74,78,1.0
218970,74,78,1.0
223066,74,75,1.0
228698,74,82,1.0
163418,74,74,2.0
188506,74,74,2.0
163419,74,74,3.0
219740,74,79,1.0
215901,74,74,1.0
230237,74,74,1.0
192349,74,74,1.0
214622,74,78,2.0
230239,74,74,1.0
164959,74,74,2.0
230495,74,74,1.0
205409,74,74,1.0
230497,74,74,1.0
235875,74,80,1.0
192612,74,74,1.0
210021,74,81,1.0
229221,74,79,1.0
177766,74,74,1.0
192102,74,74,1.0
202087,74,77,2.0
213095,74,77,1.0
148839,74,74,2.0
230503,74,74,1.0
235623,74,81,1.0
203624,74,75,1.0
204904,74,77,1.0
211048,74,78,1.0
199274,74,74,1.0
202858,74,75,1.0
219754,74,79,1.0
192362,74,74,2.0
203884,74,76,1.0
179820,74,74,1.0
203629,74,74,1.0
200302,74,75,1.0
219758,74,75,1.0
237678,74,84,1.0
188270,74,74,1.0
210287,74,78,1.0
230255,74,74,1.0
207472,74,74,2.0
207984,74,80,1.0
182896,74,74,2.0
186992,74,74,1.0
201073,74,74,2.0
204401,74,75,1.0
216433,74,80,1.0
171378,74,74,2.0
225139,74,77,1.0
213620,74,78,1.0
162932,74,74,1.0
168565,74,74,2.0
182133,74,74,1.0
192373,74,74,1.0
205942,74,76,1.0
232310,74,76,1.0
105846,74,74,2.0
53110,74,74,2.0
201335,74,75,1.0
168567,74,74,1.0
213113,74,74,1.0
228729,74,77,1.0
218746,74,81,1.0
225402,74,78,1.0
190330,74,74,1.0
225403,74,78,1.0
230267,74,74,1.0
222844,74,80,1.0
169596,74,74,2.0
192636,74,74,1.0
215165,74,74,1.0
199550,74,77,2.0
235134,74,82,1.0
216447,74,75,1.0
230272,74,74,1.0
168320,74,74,3.0
169600,74,74,2.0
193408,74,76,2.0
233601,74,79,1.0
205186,74,78,1.0
216706,74,75,1.0
225410,74,79,1.0
164994,74,74,2.0
158851,74,74,2.0
189059,74,74,2.0
208260,74,79,1.0
230276,74,74,1.0
230021,74,81,1.0
236679,74,82,1.0
178567,74,74,2.0
180359,74,74,1.0
211592,74,75,1.0
189576,74,78,1.0
209289,74,79,1.0
223113,74,80,1.0
168585,74,74,2.0
184457,74,74,2.0
199562,74,75,1.0
205194,74,74,2.0
211338,74,75,1.0
188554,74,74,1.0
192906,74,74,1.0
212107,74,74,1.0
189067,74,74,2.0
191627,74,78,1.0
228236,74,76,1.0
219789,74,76,1.0
224909,74,74,1.0
172685,74,74,1.0
192397,74,77,2.0
206222,74,75,1.0
213134,74,80,1.0
221838,74,76,2.0
234126,74,81,1.0
235663,74,80,1.0
219536,74,82,1.0
222352,74,81,1.0
234128,74,83,1.0
244368,74,80,1.0
219793,74,81,1.0
225426,74,82,1.0
217235,74,74,1.0
190868,74,75,2.0
210327,74,78,1.0
145047,74,74,1.0
210583,74,79,2.0
237207,74,85,1.0
186519,74,74,1.0
195479,74,75,1.0
238744,74,86,1.0
214169,74,74,1.0
172953,74,74,1.0
187033,74,76,1.0
209818,74,77,1.0
211098,74,78,1.0
217242,74,78,1.0
190362,74,74,1.0
202395,74,75,1.0
204699,74,74,1.0
226203,74,74,1.0
165531,74,74,1.0
189595,74,74,2.0
192667,74,74,2.0
245660,74,74,1.0
186524,74,74,2.0
189084,74,75,1.0
191388,74,75,2.0
192156,74,74,1.0
193692,74,74,1.0
212125,74,77,2.0
225182,74,82,1.0
202911,74,74,1.0
212127,74,74,1.0
244383,74,81,1.0
219808,74,74,1.0
222368,74,81,1.0
172960,74,74,1.0
245664,74,74,1.0
189600,74,74,1.0
200353,74,79,1.0
202401,74,74,1.0
204450,74,74,1.0
192930,74,75,2.0
226211,74,81,1.0
179875,74,74,2.0
187043,74,75,1.0
158372,74,74,2.0
227236,74,82,1.0
163492,74,74,2.0
205989,74,80,1.0
235173,74,85,1.0
223142,74,74,2.0
205735,74,75,2.0
208295,74,74,1.0
211879,74,78,1.0
239015,74,85,1.0
183975,74,75,2.0
239272,74,77,1.0
190120,74,74,1.0
169386,74,74,2.0
177578,74,74,2.0
210859,74,74,1.0
170923,74,74,1.0
178091,74,74,2.0
189099,74,74,1.0
218540,74,75,1.0
162220,74,75,1.0
229804,74,80,1.0
202157,74,75,1.0
208045,74,78,1.0
162221,74,74,1.0
184749,74,74,1.0
211119,74,74,1.0
227503,74,85,1.0
170159,74,74,1.0
204464,74,79,1.0
223152,74,74,1.0
230320,74,74,1.0
231600,74,81,1.0
176048,74,74,1.0
209329,74,78,1.0
230065,74,82,1.0
223154,74,79,1.0
234930,74,82,1.0
201139,74,74,2.0
183475,74,75,1.0
222900,74,78,1.0
230324,74,74,1.0
208054,74,75,1.0
205495,74,79,1.0
216247,74,79,1.0
165560,74,74,1.0
231352,74,85,1.0
186296,74,74,2.0
166074,74,74,1.0
198331,74,76,1.0
153275,74,74,1.0
168379,74,74,1.0
215228,74,74,1.0
186556,74,74,1.0
214973,74,74,1.0
236221,74,77,1.0
176062,74,74,2.0
214463,74,74,1.0
243903,74,74,1.0
210112,74,78,1.0
214209,74,74,1.0
204738,74,74,1.0
214979,74,80,1.0
230339,74,74,1.0
178628,74,74,1.0
191173,74,74,2.0
159175,74,74,2.0
162503,74,74,1.0
231111,74,78,1.0
176071,74,74,1.0
186567,74,74,1.0
202184,74,74,1.0
202697,74,80,1.0
222665,74,84,1.0
216778,74,80,1.0
217546,74,74,1.0
224202,74,77,1.0
190666,74,75,1.0
192202,74,74,1.0
198347,74,74,1.0
201931,74,78,1.0
203979,74,74,1.0
227275,74,82,1.0
217036,74,79,1.0
220620,74,80,1.0
162508,74,74,1.0
187084,74,74,2.0
200653,74,74,1.0
203725,74,77,1.0
214477,74,74,1.0
150477,74,74,1.0
239053,74,84,1.0
209102,74,74,1.0
210384,74,77,1.0
212432,74,76,1.0
153296,74,74,2.0
230354,74,74,1.0
187858,74,74,1.0
216019,74,74,1.0
228819,74,85,1.0
209620,74,79,2.0
151508,74,74,2.0
223188,74,74,1.0
209621,74,79,1.0
192725,74,74,2.0
222678,74,76,1.0
212183,74,74,1.0
200408,74,80,1.0
204760,74,78,1.0
210136,74,79,1.0
215256,74,77,1.0
198617,74,74,1.0
206553,74,77,1.0
234457,74,84,1.0
178393,74,74,2.0
229595,74,83,1.0
138460,74,74,1.0
224221,74,82,1.0
