ID,Name,Age,Nationality,Height,Weight,Body Type,Skill Moves,Preferred Foot,Position
207664,C. Bacca,31,Colombia,5'11,170lbs,Normal,3.0,Right,LS
206467,A. Plea,25,France,5'11,174lbs,Stocky,4.0,Right,LW
205923,B. Davies,25,Wales,6'0,168lbs,Lean,3.0,Left,LB
205362,M. Nastasić,25,Serbia,6'2,183lbs,Normal,2.0,Left,LCB
205175,A. Milik,24,Poland,6'1,172lbs,Lean,4.0,Left,CF
204923,M. Sabitzer,24,Austria,5'10,170lbs,Normal,3.0,Right,LM
204884,B. Mendy,23,France,6'1,187lbs,Normal,3.0,Left,LB
204024,C. Kramer,27,Germany,6'3,168lbs,Lean,3.0,Right,CDM
203890,S. Vrsaljko,26,Croatia,5'11,168lbs,Lean,3.0,Right,RB
203486,T. Hazard,25,Belgium,5'9,152lbs,Lean,4.0,Right,RW
202857,K. Bellarabi,28,Germany,6'0,179lbs,Normal,4.0,Right,RM
202685,S. Zaza,27,Italy,6'1,185lbs,Normal,4.0,Left,RS
201454,F. Ghoulam,27,Algeria,6'0,176lbs,Normal,3.0,Left,LB
200726,B. Lecomte,27,France,6'1,172lbs,Normal,1.0,Left,GK
200647,J. Iličić,30,Slovenia,6'3,174lbs,Lean,4.0,Left,CAM
200610,K. Volland,25,Germany,5'10,187lbs,Stocky,3.0,Left,ST
200454,Paco Alcácer,24,Spain,5'9,159lbs,Normal,3.0,Right,ST
199715,Vitolo,28,Spain,6'1,174lbs,Normal,3.0,Right,LM
199503,G. Xhaka,25,Switzerland,6'1,181lbs,Normal,3.0,Left,LDM
199434,D. Tadić,29,Serbia,5'11,168lbs,Normal,4.0,Left,LAM
199042,C. Aránguiz,29,Chile,5'7,154lbs,Lean,3.0,Right,LDM
196889,S. Verdi,25,Italy,5'7,134lbs,Lean,4.0,Left,RW
195086,D. Lovren,28,Croatia,6'2,185lbs,Normal,2.0,Right,RCB
193532,G. Medel,30,Chile,5'7,143lbs,Stocky,3.0,Right,RCB
193348,X. Shaqiri,26,Switzerland,5'7,159lbs,Shaqiri,5.0,Left,CAM
193165,J. Corona,25,Mexico,5'8,137lbs,Normal,5.0,Right,RM
193105,A. Areola,25,France,6'5,207lbs,Normal,1.0,Right,GK
192641,K. Vogt,26,Germany,6'4,187lbs,Normal,2.0,Right,CB
191740,Ander Herrera,28,Spain,6'0,154lbs,Lean,3.0,Right,CM
190972,E. Salvio,27,Argentina,5'8,170lbs,Stocky,4.0,Right,RW
190813,S. El Shaarawy,25,Italy,5'10,159lbs,Lean,5.0,Right,LM
189881,C. Smalling,28,England,6'4,179lbs,Lean,2.0,Right,RCB
189362,Hulk,31,Brazil,5'11,187lbs,Stocky,4.0,Left,RCM
189358,S. Kagawa,29,Japan,5'9,150lbs,Lean,4.0,Right,CAM
188988,M. Lanzini,25,Argentina,5'6,130lbs,Lean,4.0,Right,CAM
187491,F. Smolov,28,Russia,6'2,176lbs,Lean,4.0,Right,ST
187072,L. Stindl,29,Germany,5'11,176lbs,Normal,4.0,Right,CF
185239,O. Toprak,28,Turkey,6'1,183lbs,Normal,2.0,Right,CB
183900,D. Perotti,29,Argentina,5'10,154lbs,Lean,4.0,Right,LW
182494,F. Muslera,32,Uruguay,6'3,163lbs,Normal,1.0,Right,GK
179784,B. Höwedes,30,Germany,6'2,170lbs,Normal,2.0,Right,RCB
179645,S. Kjær,29,Denmark,6'2,185lbs,Normal,2.0,Right,RCB
177458,S. Bender,29,Germany,6'1,176lbs,Lean,2.0,Right,LCB
177326,M. Valbuena,33,France,5'6,139lbs,Normal,3.0,Right,LM
175379,Pedro León,31,Spain,6'0,161lbs,Normal,4.0,Right,RM
173909,K. Boateng,31,Ghana,6'1,190lbs,Normal,4.0,Right,CM
173771,L. Piszczek,33,Poland,6'0,174lbs,Normal,2.0,Right,RB
173221,A. Candreva,31,Italy,5'11,154lbs,Normal,4.0,Right,RM
172522,D. Wass,29,Denmark,5'11,163lbs,Lean,4.0,Right,RB
170368,E. Lamela,26,Argentina,6'0,176lbs,Lean,4.0,Left,RM
169595,D. Rose,27,England,5'9,168lbs,Normal,3.0,Left,LB
169416,C. Vela,29,Mexico,5'10,170lbs,Normal,4.0,Left,RW
169195,Renato Augusto,30,Brazil,6'1,190lbs,Normal,3.0,Right,LCM
167905,A. Valencia,32,Ecuador,5'11,183lbs,Stocky,3.0,Right,RM
164835,L. Fabiański,33,Poland,6'3,183lbs,Normal,1.0,Right,GK
162347,João Moutinho,31,Portugal,5'7,134lbs,Normal,3.0,Right,RCM
161956,Borja Valero,33,Spain,5'9,161lbs,Normal,4.0,Right,CAM
159261,F. Quagliarella,35,Italy,5'11,174lbs,Normal,4.0,Right,RS
159145,B. Gomis,32,France,6'0,170lbs,Normal,4.0,Right,ST
157960,Manuel Fernandes,32,Portugal,5'9,165lbs,Normal,4.0,Right,LM
156519,H. Herrera,28,Mexico,6'0,159lbs,Normal,3.0,Right,CM
144622,Raffael,33,Brazil,5'9,152lbs,Lean,4.0,Right,CF
139068,Nani,31,Portugal,5'10,150lbs,Lean,5.0,Right,LM
138412,J. Milner,32,England,5'9,154lbs,Stocky,3.0,Right,CM
112316,J. Mathieu,34,France,6'2,185lbs,Normal,2.0,Left,LCB
45186,Joaquín,36,Spain,5'10,165lbs,Normal,4.0,Right,LS
239207,M. Gómez,21,Uruguay,6'1,185lbs,Stocky,3.0,Right,ST
235790,K. Havertz,19,Germany,6'2,183lbs,Lean,4.0,Left,CAM
235569,T. Ndombele,21,France,5'11,168lbs,Normal,4.0,Right,CM
234906,H. Aouar,20,France,5'9,154lbs,Lean,4.0,Right,LM
234153,Carlos Soler,21,Spain,5'11,168lbs,Lean,4.0,Right,RM
234035,Odriozola,22,Spain,5'9,146lbs,Lean,3.0,Right,RB
230977,M. Almirón,24,Paraguay,5'9,139lbs,Lean,4.0,Left,CAM
230347,Welington Dano,30,Brazil,5'10,152lbs,Lean,4.0,Left,LB
230234,Everton Andrão,34,Brazil,5'10,165lbs,Stocky,2.0,Right,CDM
230142,Oyarzabal,21,Spain,5'11,172lbs,Lean,3.0,Left,CAM
228229,F. Balbuena,26,Paraguay,6'2,187lbs,Normal,2.0,Right,RCB
227536,M. Marega,27,Mali,6'1,183lbs,Stocky,2.0,Right,RS
226851,B. Pavard,22,France,6'1,168lbs,Lean,3.0,Right,RB
226790,W. Ndidi,21,Nigeria,6'0,163lbs,Lean,3.0,Right,LDM
226753,A. Onana,22,Cameroon,6'2,205lbs,Stocky,1.0,Right,GK
226226,G. Lo Celso,22,Argentina,5'9,154lbs,Normal,3.0,Left,RCM
224334,M. Acuña,26,Argentina,5'8,152lbs,Stocky,4.0,Left,LB
224293,Rúben Neves,21,Portugal,5'11,176lbs,Normal,3.0,Right,LCM
221639,Mariano,24,Dominican Republic,5'11,168lbs,Normal,3.0,Right,ST
221540,Raúl,28,Brazil,6'2,179lbs,Normal,2.0,Left,CB
220477,M. Caldara,24,Italy,6'2,176lbs,Normal,2.0,Right,CB
219985,M. Vecino,26,Uruguay,6'2,179lbs,Lean,4.0,Right,LM
219809,T. Bakayoko,23,France,6'2,187lbs,Lean,3.0,Right,LCM
218339,M. Dahoud,22,Germany,5'10,150lbs,Lean,4.0,Right,CM
216547,Rafa,25,Portugal,5'8,146lbs,Lean,4.0,Right,RW
215785,K. Baldé,23,Senegal,5'11,176lbs,Normal,4.0,Right,RM
215316,G. Rulli,26,Argentina,6'2,185lbs,Lean,1.0,Right,GK
214584,F. Armani,31,Argentina,6'2,194lbs,Normal,1.0,Right,GK
212692,Rony Lopes,22,Portugal,5'9,150lbs,Stocky,4.0,Left,RM
212623,Santi Mina,22,Spain,5'11,170lbs,Normal,3.0,Right,LS
211748,K. Demirbay,24,Germany,6'0,159lbs,Lean,4.0,Left,RCM
211688,Gayà,23,Spain,5'8,146lbs,Lean,3.0,Left,LB
211575,André Gomes,24,Portugal,6'2,185lbs,Normal,4.0,Right,LDM
211256,N. Tagliafico,25,Argentina,5'7,143lbs,Normal,3.0,Left,LB
210896,M. Sanson,23,France,5'11,161lbs,Normal,4.0,Right,RDM
209960,Pacheco,26,Spain,6'1,179lbs,Normal,1.0,Left,GK
208333,E. Can,24,Germany,6'0,181lbs,Normal,3.0,Right,CM
208128,H. Çalhanoğlu,24,Turkey,5'10,168lbs,Normal,4.0,Right,CAM
207862,M. Ginter,24,Germany,6'2,183lbs,Normal,2.0,Right,RWB
207599,M. Keane,25,England,6'3,181lbs,Normal,2.0,Right,RCB
207439,L. Paredes,24,Argentina,5'11,165lbs,Normal,4.0,Right,CM
206413,T. Stepanenko,28,Ukraine,5'11,168lbs,Normal,3.0,Left,RDM
205988,L. Shaw,22,England,5'11,165lbs,Stocky,3.0,Left,LB
205705,Z. Feddal,28,Morocco,6'3,183lbs,Lean,2.0,Left,CB
205693,S. Haller,24,France,6'3,201lbs,Normal,3.0,Right,RS
205525,Bernard,25,Brazil,5'5,132lbs,Lean,4.0,Right,LM
205114,T. Inui,30,Japan,5'7,139lbs,Lean,4.0,Right,LM
205070,Portu,26,Spain,5'10,154lbs,Normal,3.0,Right,RM
204529,M. Batshuayi,24,Belgium,6'1,172lbs,Normal,4.0,Right,ST
204399,E. Zahavi,30,Israel,6'0,157lbs,Normal,4.0,Right,LS
204120,T. Vaclík,29,Czech Republic,6'2,187lbs,Normal,1.0,Right,GK
203841,N. Pope,26,England,6'7,168lbs,Lean,1.0,Right,GK
203747,Héctor Bellerín,23,Spain,5'10,163lbs,Lean,3.0,Right,RB
203605,P. Kadeřábek,26,Czech Republic,6'0,179lbs,Normal,3.0,Right,RWB
203042,J. Butland,25,England,6'5,209lbs,Normal,1.0,Right,GK
202849,J. Vestergaard,25,Denmark,6'6,216lbs,Normal,2.0,Right,CB
202695,J. Tarkowski,25,England,6'4,179lbs,Normal,2.0,Right,RCB
202477,Deulofeu,24,Spain,5'10,161lbs,Normal,4.0,Right,RS
202335,E. Dier,24,England,6'2,198lbs,Normal,2.0,Right,CDM
201377,J. Murillo,26,Colombia,6'0,172lbs,Normal,2.0,Right,LCB
201144,M. Badelj,29,Croatia,6'1,176lbs,Lean,3.0,Right,CDM
201119,Ismaily,28,Brazil,5'10,181lbs,Stocky,4.0,Left,LB
200536,N. Schulz,25,Germany,5'11,172lbs,Normal,3.0,Left,LWB
200458,L. Digne,24,France,5'10,163lbs,Lean,4.0,Left,LB
200318,M. Uth,26,Germany,6'1,159lbs,Lean,3.0,Left,ST
200315,Cristian Tello,26,Spain,5'10,143lbs,Lean,3.0,Right,LM
199206,D. Vida,29,Croatia,6'0,168lbs,Lean,2.0,Right,LCB
199110,L. Muriel,27,Colombia,5'10,174lbs,Stocky,4.0,Right,ST
199069,V. Aboubakar,26,Cameroon,6'0,181lbs,Normal,5.0,Right,ST
198784,A. Oxlade-Chamberlain,24,England,5'9,154lbs,Stocky,4.0,Right,CM
197853,S. Aurier,25,Ivory Coast,5'9,168lbs,Normal,3.0,Right,RB
197061,J. Matip,26,Cameroon,6'4,198lbs,Lean,2.0,Right,CB
195861,Y. Rakitskyi,28,Ukraine,6'1,183lbs,Normal,3.0,Left,LCB
194879,Sergi Enrich,28,Spain,5'11,170lbs,Stocky,3.0,Right,RS
194794,A. Yarmolenko,28,Ukraine,6'3,183lbs,Lean,4.0,Left,RM
194229,Hugo Mallo,27,Spain,5'9,159lbs,Normal,3.0,Right,RB
194022,André Almeida,27,Portugal,6'1,176lbs,Normal,3.0,Right,RB
193886,D. Didavi,28,Germany,5'11,170lbs,Normal,3.0,Left,CAM
193352,R. Rodríguez,25,Switzerland,5'11,170lbs,Normal,4.0,Left,LB
193061,R. Pereyra,27,Argentina,6'0,170lbs,Lean,4.0,Right,LM
192789,Mario Gaspar,27,Spain,6'0,163lbs,Normal,3.0,Right,RB
191687,Maicon,29,Brazil,6'3,196lbs,Normal,2.0,Right,CB
190815,D. Blind,28,Netherlands,5'11,159lbs,Normal,3.0,Left,LB
190778,J. Zoet,27,Netherlands,6'2,194lbs,Normal,1.0,Right,GK
190544,A. Ljajić,26,Serbia,6'0,163lbs,Lean,4.0,Right,CAM
190286,Canales,27,Spain,5'11,163lbs,Lean,3.0,Left,RCM
190264,Iago Falqué,28,Spain,5'9,152lbs,Normal,4.0,Left,RW
189805,L. de Jong,27,Netherlands,6'2,190lbs,Normal,2.0,Right,ST
189690,Guaita,31,Spain,6'3,176lbs,Normal,1.0,Right,GK
189575,Muniain,25,Spain,5'7,139lbs,Normal,4.0,Right,CAM
189354,Susaeta,30,Spain,5'10,150lbs,Lean,4.0,Right,RW
189251,S. Rudy,28,Germany,5'10,163lbs,Lean,3.0,Right,CDM
188943,K. Trapp,27,Germany,6'2,190lbs,Normal,1.0,Right,GK
188942,V. Wanyama,27,Kenya,6'0,192lbs,Normal,2.0,Right,CDM
188829,N. Nkoulou,28,Cameroon,6'0,170lbs,Lean,3.0,Right,CB
188388,R. Boudebouz,28,Algeria,5'10,163lbs,Lean,4.0,Left,CAM
188005,Camacho,28,Spain,6'0,165lbs,Lean,2.0,Right,CDM
186569,S. Ulreich,29,Germany,6'4,185lbs,Lean,1.0,Right,GK
186547,M. Musacchio,27,Argentina,5'11,161lbs,Normal,3.0,Right,RCB
186537,C. Stuani,31,Uruguay,6'1,159lbs,Lean,4.0,Right,ST
185122,P. Gulácsi,28,Hungary,6'4,190lbs,Normal,1.0,Right,GK
184120,Bruno,34,Spain,6'0,161lbs,Normal,3.0,Left,CM
183427,F. Delph,28,England,5'9,172lbs,Lean,3.0,Left,LB
180819,A. Lallana,30,England,5'10,161lbs,Lean,4.0,Right,CM
180334,Marcelo,31,Brazil,6'3,187lbs,Normal,2.0,Right,RCB
180216,S. Coleman,29,Republic of Ireland,5'10,148lbs,Normal,3.0,Right,RWB
180175,Alexandre Pato,28,Brazil,5'11,179lbs,Normal,4.0,Right,ST
178424,Antunes,31,Portugal,5'9,152lbs,Normal,3.0,Left,LB
177604,Nacho Monreal,32,Spain,5'10,159lbs,Lean,3.0,Left,LB
177600,Beñat,31,Spain,5'10,168lbs,Normal,3.0,Right,LCM
176915,A. Fernández,32,Argentina,5'10,161lbs,Lean,4.0,Right,LDM
176600,K. Gameiro,31,France,5'8,154lbs,Normal,3.0,Right,ST
176376,I. Piatti,33,Argentina,5'11,168lbs,Lean,5.0,Right,LW
176104,V. Birsa,31,Slovenia,6'0,179lbs,Normal,4.0,Left,CAM
173373,S. Romero,31,Argentina,6'4,192lbs,Normal,1.0,Right,GK
173208,D. Criscito,31,Italy,6'0,165lbs,Normal,3.0,Left,LCB
172114,D. Valeri,32,Argentina,5'10,165lbs,Lean,3.0,Right,RF
171833,D. Sturridge,28,England,5'11,168lbs,Normal,4.0,Left,ST
171579,Raúl García,31,Spain,6'0,185lbs,Normal,4.0,Right,CAM
170815,S. Defour,30,Belgium,5'9,159lbs,Normal,3.0,Right,LCM
166706,M. Škrtel,33,Slovakia,6'3,179lbs,Normal,2.0,Right,LCB
165109,S. Radu,31,Romania,6'0,174lbs,Normal,3.0,Left,LCB
164468,G. Cahill,32,England,6'4,194lbs,Normal,2.0,Right,CB
163711,L. Diarra,33,France,5'9,163lbs,Normal,3.0,Right,CDM
159147,L. Perrin,32,France,5'11,176lbs,Normal,2.0,Right,RCB
158625,Dante,34,Brazil,6'2,187lbs,Normal,2.0,Left,CB
156713,A. Granqvist,33,Sweden,6'4,185lbs,Normal,2.0,Right,LCB
153244,A. Gignac,32,France,6'2,201lbs,Stocky,3.0,Right,ST
150418,M. Gómez,32,Germany,6'2,196lbs,Normal,3.0,Right,LS
148119,I. Akinfeev,32,Russia,6'1,172lbs,Normal,1.0,Right,GK
147782,I. Denisov,34,Russia,5'9,154lbs,Normal,3.0,Right,RDM
146760,Juanfran,33,Spain,5'11,157lbs,Lean,3.0,Right,RB
146748,Diego López,36,Spain,6'5,196lbs,Lean,1.0,Right,GK
146562,Santi Cazorla,33,Spain,5'6,146lbs,Stocky,5.0,Right,LCM
146536,Jesús Navas,32,Spain,5'7,132lbs,Lean,3.0,Right,RM
142754,J. Mascherano,34,Argentina,5'9,161lbs,Normal,2.0,Right,LDM
140293,A. Mirante,34,Italy,6'4,174lbs,Lean,1.0,Right,GK
139997,D. Srna,36,Croatia,5'10,172lbs,Normal,3.0,Right,RB
121944,B. Schweinsteiger,33,Germany,6'0,174lbs,Normal,3.0,Right,LCB
110677,Moyá,34,Spain,6'2,183lbs,Normal,1.0,Right,GK
54050,W. Rooney,32,England,5'9,183lbs,Stocky,3.0,Right,ST
49369,Fernando Torres,34,Spain,6'1,174lbs,Normal,3.0,Right,LS
49031,S. Sorrentino,39,Italy,6'1,187lbs,Normal,1.0,Right,GK
244369,V. Tsygankov,20,Ukraine,5'10,152lbs,Lean,4.0,Left,RM
239818,Rúben Dias,21,Portugal,6'1,181lbs,Stocky,2.0,Right,RCB
236632,David Neres,21,Brazil,5'9,146lbs,Normal,5.0,Left,RW
233419,Raphinha,21,Brazil,5'9,150lbs,Lean,4.0,Left,RM
232097,A. Harit,21,Morocco,5'11,148lbs,Lean,5.0,Right,LCM
231943,Richarlison,21,Brazil,5'11,154lbs,Normal,4.0,Right,ST
231478,L. Martínez,20,Argentina,5'9,174lbs,Normal,4.0,Right,ST
230938,F. Kessié,21,Ivory Coast,6'0,168lbs,Normal,3.0,Right,CM
230498,Luimo Boas Santos,30,Brazil,5'9,161lbs,Normal,4.0,Right,ST
230312,Gabri Prestão,26,Brazil,6'1,176lbs,Normal,1.0,Right,GK
230251,Melvin Parrela,30,Brazil,6'2,194lbs,Normal,2.0,Right,LCM
230212,Antônio Chiamuloira,30,Brazil,6'0,174lbs,Normal,2.0,Left,CB
230201,Maikel Catarino,34,Brazil,5'10,165lbs,Normal,3.0,Right,RB
229909,A. Lunev,26,Russia,6'2,176lbs,Normal,1.0,Right,GK
228941,André Silva,22,Portugal,6'1,174lbs,Normal,4.0,Right,ST
227796,C. Pulisic,19,United States,5'10,152lbs,Lean,4.0,Right,RM
227290,M. Dmitrović,26,Serbia,6'4,198lbs,Normal,1.0,Left,GK
227234,L. Tousart,21,France,6'1,183lbs,Normal,3.0,Right,RDM
226161,Marcos Llorente,23,Spain,6'0,161lbs,Lean,3.0,Right,CDM
225997,B. Verbič,24,Slovenia,5'10,154lbs,Normal,4.0,Right,LM
225953,S. Bergwijn,20,Netherlands,5'10,172lbs,Stocky,4.0,Right,LW
225711,A. Diallo,22,France,6'1,174lbs,Lean,3.0,Left,LCB
225663,A. Golovin,22,Russia,5'11,152lbs,Lean,4.0,Right,CAM
225647,M. Campaña,29,Uruguay,6'1,165lbs,Normal,1.0,Right,GK
224254,C. Pavón,22,Argentina,5'9,172lbs,Normal,3.0,Right,RW
224069,K. Toko-Ekambi,25,Cameroon,6'1,163lbs,Lean,3.0,Right,LS
223682,Granell,29,Spain,5'9,154lbs,Normal,3.0,Left,LWB
223061,F. Cervi,24,Argentina,5'5,137lbs,Normal,5.0,Left,LW
222028,J. Weigl,22,Germany,6'1,159lbs,Lean,3.0,Right,CDM
221660,V. Lindelöf,23,Sweden,6'2,176lbs,Lean,3.0,Right,CB
220018,A. Rebić,24,Croatia,6'1,172lbs,Normal,3.0,Right,CAM
219932,A. Sanabria,22,Paraguay,5'11,163lbs,Normal,4.0,Right,ST
219576,R. Battaglia,26,Argentina,6'2,174lbs,Normal,3.0,Right,CM
216497,M. Philipp,24,Germany,6'0,174lbs,Lean,4.0,Right,ST
216388,A. Saint-Maximin,21,France,5'8,148lbs,Normal,4.0,Right,RS
216150,D. Zappacosta,26,Italy,6'0,159lbs,Lean,3.0,Right,RB
215353,L. Alario,25,Argentina,6'0,172lbs,Normal,3.0,Right,ST
215061,D. Benedetto,28,Argentina,5'10,176lbs,Normal,3.0,Right,ST
215057,I. Marcone,28,Argentina,6'0,183lbs,Normal,3.0,Right,RDM
214947,J. Gbamin,22,Ivory Coast,6'1,183lbs,Normal,3.0,Right,RCM
213991,J. Lerma,23,Colombia,5'10,154lbs,Lean,3.0,Right,RCM
213516,Ricardo Horta,23,Portugal,5'8,139lbs,Lean,3.0,Right,LM
213160,R. Zobnin,24,Russia,6'0,165lbs,Lean,4.0,Right,LDM
212150,M. Meyer,22,Germany,5'8,150lbs,Lean,4.0,Right,LM
211368,Bruma,23,Portugal,5'8,154lbs,Lean,4.0,Right,LW
211267,R. Centurión,25,Argentina,5'9,163lbs,Normal,4.0,Right,RM
210455,Jonny,24,Spain,5'7,154lbs,Normal,3.0,Right,LWB
210411,Otávio,23,Brazil,5'8,157lbs,Lean,4.0,Right,RM
210324,J. Hofmann,25,Germany,5'9,154lbs,Lean,3.0,Right,CAM
208920,N. Aké,23,Netherlands,5'11,165lbs,Lean,2.0,Left,CB
208334,J. Hector,28,Germany,6'1,165lbs,Normal,3.0,Left,LWB
207993,S. Kolašinac,25,Bosnia Herzegovina,6'0,187lbs,Stocky,3.0,Left,LB
207939,G. Pizarro,28,Argentina,6'1,163lbs,Lean,3.0,Right,LDM
207732,Roger,27,Spain,5'10,163lbs,Normal,3.0,Right,RS
206652,Sergio Rico,24,Spain,6'4,194lbs,Lean,1.0,Right,GK
206304,L. Milivojević,27,Serbia,6'1,176lbs,Normal,2.0,Right,RCM
205407,D. Baselli,26,Italy,6'0,154lbs,Lean,4.0,Right,CDM
205193,K. Rekik,23,Netherlands,6'1,174lbs,Normal,2.0,Left,CB
205192,Denis Suárez,24,Spain,5'9,152lbs,Lean,3.0,Right,CM
204638,W. Orban,25,Hungary,6'1,183lbs,Normal,2.0,Right,RCB
204614,Mário Rui,27,Portugal,5'7,148lbs,Lean,3.0,Left,LB
204525,Iñigo Martínez,27,Spain,6'0,170lbs,Normal,2.0,Left,LCB
204311,K. Zouma,23,France,6'3,212lbs,Normal,2.0,Right,CB
204277,Roque Mesa,29,Spain,5'7,163lbs,Stocky,3.0,Right,CDM
204082,J. Brooks,25,United States,6'4,172lbs,Normal,2.0,Left,LCB
203775,L. Karius,25,Germany,6'2,192lbs,Normal,1.0,Right,GK
203757,Zé Luís,27,Cape Verde,6'0,194lbs,Normal,4.0,Left,ST
203483,D. Klaassen,25,Netherlands,5'10,154lbs,Normal,3.0,Right,LCM
203362,M. Elyounoussi,23,Norway,5'10,154lbs,Normal,4.0,Right,LM
203106,L. Bittencourt,24,Germany,5'7,137lbs,Lean,4.0,Right,LM
202648,Sergi Darder,24,Spain,5'11,157lbs,Lean,4.0,Right,RCM
202562,J. Roussillon,25,France,5'9,176lbs,Stocky,3.0,Left,LB
202325,D. Demme,26,Germany,5'7,150lbs,Normal,3.0,Right,CDM
202201,J. Gouweleeuw,26,Netherlands,6'2,172lbs,Normal,2.0,Right,RCB
201862,M. Rojo,28,Argentina,6'2,176lbs,Normal,3.0,Left,CB
201519,J. Veretout,25,France,5'9,148lbs,Normal,3.0,Right,CDM
201510,L. Kurzawa,25,France,6'0,168lbs,Lean,4.0,Left,LB
201508,G. Ramírez,27,Uruguay,6'0,170lbs,Lean,4.0,Left,CAM
201505,David López,28,Spain,6'0,179lbs,Normal,2.0,Right,RCB
201325,C. Tătăruşanu,32,Romania,6'5,190lbs,Lean,1.0,Right,GK
201143,A. Mandi,26,Algeria,6'0,172lbs,Lean,2.0,Right,RCB
201042,D. Sidibé,25,France,6'0,179lbs,Normal,3.0,Right,RB
200641,Y. Konoplyanka,28,Ukraine,5'10,172lbs,Normal,4.0,Right,LW
200260,S. Berghuis,26,Netherlands,6'0,159lbs,Lean,3.0,Left,RW
200155,H. Vanaken,25,Belgium,6'5,176lbs,Lean,4.0,Right,CAM
199823,Campaña,25,Spain,5'10,154lbs,Normal,3.0,Right,CDM
199767,M. van Ginkel,25,Netherlands,6'1,181lbs,Lean,3.0,Right,CM
199561,Nolito,31,Spain,5'9,159lbs,Normal,4.0,Right,LM
199439,M. Gregoritsch,24,Austria,6'4,192lbs,Normal,4.0,Left,CAM
199416,Ibai Gómez,28,Spain,5'10,159lbs,Normal,3.0,Right,RM
199304,Danilo,26,Brazil,6'0,172lbs,Lean,3.0,Right,RB
199189,R. Barkley,24,England,6'1,192lbs,Normal,4.0,Right,CAM
199005,M. Ryan,26,Australia,6'0,181lbs,Normal,1.0,Right,GK
198715,Sergio León,29,Spain,5'10,161lbs,Normal,4.0,Right,ST
198200,B. Stambouli,27,France,5'11,181lbs,Normal,2.0,Right,RCB
198118,J. Guilavogui,27,France,6'2,170lbs,Lean,2.0,Right,CDM
198031,Sérgio Oliveira,26,Portugal,5'11,159lbs,Normal,3.0,Right,CM
197083,D. Caligiuri,30,Italy,6'0,176lbs,Normal,3.0,Right,RWB
196978,C. Wilson,26,England,5'11,146lbs,Normal,4.0,Right,ST
194957,P. Jones,26,England,6'1,157lbs,Normal,2.0,Right,CB
194761,Borja García,27,Spain,5'9,159lbs,Normal,3.0,Right,LM
193738,Y. Belhanda,28,Morocco,5'10,165lbs,Normal,4.0,Right,CAM
193601,G. Pezzella,27,Argentina,6'1,179lbs,Normal,2.0,Right,RCB
193171,Jaume Costa,30,Spain,5'7,137lbs,Normal,3.0,Left,LB
192991,C. Tosun,27,Turkey,6'0,172lbs,Normal,3.0,Right,ST
192679,Escudero,28,Spain,5'9,159lbs,Lean,3.0,Left,LM
192678,Kike García,28,Spain,6'1,174lbs,Normal,3.0,Right,ST
192598,Elkeson,28,Brazil,5'11,170lbs,Stocky,4.0,Right,ST
192064,Ricardo Goulart,27,Brazil,5'11,176lbs,Normal,4.0,Right,CF
191076,J. Guðmundsson,27,Iceland,5'10,170lbs,Normal,4.0,Left,RM
190456,N. Clyne,27,England,5'9,148lbs,Normal,3.0,Right,RB
190243,M. Hitz,30,Switzerland,6'4,196lbs,Normal,1.0,Right,GK
190149,De Marcos,29,Spain,6'0,176lbs,Lean,4.0,Right,RB
189682,B. Mee,28,England,6'0,181lbs,Normal,2.0,Left,LCB
189681,Rafael,27,Brazil,5'8,172lbs,Normal,4.0,Right,RB
189560,Iborra,30,Spain,6'3,201lbs,Normal,3.0,Right,CDM
189461,J. Wilshere,26,England,5'8,150lbs,Normal,3.0,Left,CM
189433,B. Hübner,28,Germany,6'4,190lbs,Normal,2.0,Left,CB
189423,Souza,29,Brazil,6'2,176lbs,Normal,3.0,Right,CDM
189271,F. Coquelin,27,France,5'10,163lbs,Normal,3.0,Right,LCM
188081,Alex Teixeira,28,Brazil,5'8,154lbs,Normal,4.0,Right,LS
187735,A. Dzagoev,28,Russia,5'10,165lbs,Normal,4.0,Right,RDM
187347,I. Smolnikov,29,Russia,5'10,154lbs,Lean,3.0,Right,RB
187052,Y. M'Vila,28,France,6'0,176lbs,Normal,3.0,Right,LDM
186832,K. Asamoah,29,Ghana,5'8,165lbs,Stocky,4.0,Left,LB
186148,R. Zieler,29,Germany,6'2,179lbs,Normal,1.0,Right,GK
186132,D. Drinkwater,28,England,5'10,179lbs,Normal,3.0,Right,CM
185431,N. Kalinić,30,Croatia,6'2,176lbs,Lean,3.0,Right,ST
184949,Mariano,32,Brazil,5'10,152lbs,Lean,3.0,Right,RB
184881,S. Feghouli,28,Algeria,5'9,165lbs,Normal,4.0,Right,RM
184826,Adrien Silva,29,Portugal,5'9,152lbs,Normal,3.0,Right,CM
184134,Fernando,30,Brazil,6'0,168lbs,Lean,3.0,Right,CDM
183909,I. Traoré,30,Guinea,5'7,134lbs,Lean,4.0,Left,RM
183892,G. Mercado,31,Argentina,5'11,183lbs,Stocky,2.0,Right,RCB
183580,N. Petersen,29,Germany,6'2,185lbs,Normal,3.0,Right,RS
183497,O. Karnezis,32,Greece,6'3,179lbs,Normal,1.0,Right,GK
183285,M. Sakho,28,France,6'2,183lbs,Normal,2.0,Left,CB
182002,Sidnei,28,Brazil,6'2,194lbs,Stocky,2.0,Right,LCB
