ID,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
208334,9.0,10.0,10.0,12.0,14.0
207993,15.0,9.0,16.0,7.0,9.0
207939,7.0,12.0,16.0,15.0,7.0
207732,15.0,13.0,15.0,14.0,8.0
206652,77.0,78.0,77.0,79.0,81.0
206304,13.0,9.0,16.0,6.0,12.0
205407,11.0,12.0,13.0,7.0,6.0
205193,9.0,9.0,14.0,14.0,9.0
205192,10.0,14.0,10.0,7.0,7.0
204638,15.0,12.0,15.0,10.0,6.0
204614,13.0,5.0,9.0,8.0,14.0
204525,12.0,16.0,11.0,13.0,11.0
204311,14.0,14.0,7.0,9.0,15.0
204277,15.0,8.0,7.0,11.0,9.0
204082,8.0,7.0,10.0,9.0,10.0
203775,82.0,74.0,78.0,76.0,82.0
203757,8.0,11.0,16.0,10.0,14.0
203483,12.0,6.0,13.0,16.0,10.0
203362,12.0,7.0,8.0,7.0,13.0
203106,15.0,11.0,6.0,14.0,16.0
202648,7.0,10.0,6.0,14.0,6.0
202562,9.0,7.0,13.0,8.0,15.0
202325,14.0,10.0,14.0,12.0,9.0
202201,13.0,7.0,16.0,13.0,7.0
201862,7.0,8.0,12.0,15.0,10.0
201519,9.0,10.0,11.0,8.0,9.0
201510,14.0,10.0,7.0,9.0,15.0
201508,14.0,15.0,7.0,7.0,8.0
201505,9.0,12.0,7.0,11.0,15.0
201325,80.0,76.0,75.0,79.0,82.0
201143,15.0,16.0,9.0,10.0,14.0
201042,10.0,16.0,9.0,12.0,7.0
200641,5.0,11.0,15.0,9.0,9.0
200260,9.0,11.0,7.0,7.0,15.0
200155,13.0,6.0,9.0,15.0,11.0
199823,8.0,11.0,6.0,7.0,10.0
199767,7.0,11.0,13.0,13.0,14.0
199561,10.0,15.0,12.0,8.0,8.0
199439,10.0,6.0,9.0,16.0,6.0
199416,14.0,8.0,13.0,7.0,11.0
199304,14.0,5.0,15.0,14.0,5.0
199189,9.0,14.0,12.0,6.0,10.0
199005,81.0,74.0,82.0,78.0,83.0
198715,9.0,8.0,9.0,11.0,12.0
198200,8.0,13.0,11.0,15.0,15.0
198118,14.0,8.0,14.0,10.0,15.0
198031,9.0,9.0,11.0,11.0,10.0
197083,12.0,10.0,13.0,6.0,14.0
196978,10.0,15.0,8.0,10.0,6.0
194957,10.0,8.0,6.0,16.0,11.0
194761,9.0,13.0,13.0,12.0,16.0
193738,15.0,16.0,11.0,6.0,16.0
193601,7.0,9.0,13.0,10.0,15.0
193171,10.0,11.0,16.0,10.0,14.0
192991,12.0,14.0,12.0,12.0,9.0
192679,9.0,15.0,7.0,13.0,14.0
192678,7.0,9.0,8.0,13.0,13.0
192598,9.0,16.0,7.0,8.0,7.0
192064,9.0,14.0,8.0,8.0,7.0
191076,7.0,6.0,14.0,10.0,8.0
190456,10.0,11.0,13.0,15.0,7.0
190243,81.0,80.0,63.0,79.0,81.0
190149,8.0,6.0,13.0,15.0,9.0
189682,15.0,7.0,12.0,10.0,14.0
189681,14.0,7.0,6.0,12.0,8.0
189560,14.0,11.0,6.0,15.0,8.0
189461,6.0,15.0,15.0,9.0,11.0
189433,16.0,8.0,7.0,8.0,16.0
189423,10.0,12.0,7.0,10.0,8.0
189271,9.0,9.0,8.0,10.0,15.0
188081,10.0,9.0,14.0,7.0,12.0
187735,11.0,16.0,12.0,14.0,10.0
187347,7.0,12.0,10.0,8.0,15.0
187052,13.0,9.0,16.0,15.0,7.0
186832,5.0,4.0,3.0,4.0,5.0
186148,75.0,76.0,70.0,79.0,81.0
186132,12.0,6.0,8.0,9.0,12.0
185431,9.0,11.0,9.0,11.0,7.0
184949,10.0,12.0,12.0,9.0,13.0
184881,13.0,7.0,10.0,10.0,8.0
184826,15.0,6.0,8.0,10.0,7.0
184134,1.0,1.0,1.0,1.0,1.0
183909,6.0,6.0,11.0,8.0,7.0
183892,12.0,16.0,10.0,12.0,6.0
183580,11.0,7.0,15.0,13.0,7.0
183497,80.0,78.0,72.0,77.0,81.0
183285,14.0,12.0,9.0,7.0,8.0
182002,10.0,16.0,12.0,9.0,14.0
181820,9.0,7.0,5.0,9.0,10.0
178311,8.0,12.0,11.0,10.0,9.0
178224,14.0,12.0,9.0,12.0,11.0
177723,76.0,80.0,77.0,77.0,79.0
177644,74.0,81.0,79.0,81.0,77.0
177633,6.0,13.0,8.0,14.0,11.0
177358,6.0,11.0,12.0,14.0,7.0
176944,8.0,6.0,9.0,15.0,16.0
176731,14.0,9.0,13.0,13.0,9.0
176550,83.0,70.0,78.0,77.0,85.0
173426,80.0,74.0,64.0,76.0,82.0
172723,80.0,80.0,72.0,77.0,79.0
170797,13.0,10.0,13.0,12.0,11.0
169705,11.0,13.0,15.0,10.0,15.0
169115,14.0,7.0,12.0,12.0,12.0
164859,11.0,8.0,9.0,9.0,8.0
164029,8.0,9.0,16.0,9.0,11.0
163264,79.0,78.0,74.0,80.0,80.0
161648,12.0,8.0,9.0,13.0,12.0
160741,6.0,10.0,12.0,9.0,8.0
159065,6.0,15.0,11.0,9.0,12.0
158232,8.0,9.0,14.0,7.0,6.0
158133,15.0,12.0,5.0,12.0,15.0
157301,16.0,8.0,12.0,11.0,15.0
152908,16.0,10.0,15.0,16.0,15.0
150724,80.0,76.0,70.0,77.0,81.0
142707,8.0,10.0,11.0,13.0,6.0
137351,7.0,9.0,7.0,9.0,9.0
124375,14.0,15.0,11.0,8.0,12.0
121933,78.0,77.0,70.0,81.0,79.0
108080,4.0,3.0,2.0,3.0,2.0
53050,13.0,9.0,12.0,9.0,13.0
80,7.0,11.0,7.0,14.0,8.0
242348,7.0,13.0,13.0,15.0,6.0
240130,11.0,8.0,15.0,12.0,15.0
235805,6.0,7.0,8.0,9.0,7.0
235374,14.0,6.0,11.0,5.0,11.0
235212,10.0,8.0,14.0,6.0,8.0
232862,7.0,10.0,10.0,8.0,6.0
232432,8.0,7.0,12.0,9.0,13.0
232244,6.0,10.0,5.0,14.0,9.0
231691,79.0,77.0,71.0,76.0,80.0
231281,14.0,15.0,14.0,6.0,7.0
230988,13.0,7.0,11.0,5.0,11.0
230431,11.0,15.0,8.0,7.0,7.0
230360,7.0,8.0,8.0,8.0,7.0
230269,8.0,15.0,15.0,13.0,8.0
230184,13.0,13.0,16.0,8.0,9.0
230020,14.0,6.0,12.0,9.0,10.0
229984,10.0,7.0,14.0,7.0,10.0
229406,5.0,12.0,8.0,11.0,10.0
228881,8.0,14.0,15.0,12.0,7.0
228618,7.0,16.0,9.0,10.0,9.0
228251,12.0,7.0,10.0,13.0,11.0
227476,8.0,9.0,7.0,7.0,7.0
226766,14.0,14.0,8.0,7.0,15.0
226379,76.0,73.0,62.0,82.0,80.0
226377,6.0,9.0,13.0,12.0,15.0
226168,15.0,10.0,13.0,15.0,8.0
226078,8.0,10.0,15.0,10.0,7.0
225309,12.0,12.0,14.0,12.0,10.0
225161,10.0,13.0,15.0,13.0,6.0
225100,8.0,13.0,14.0,7.0,7.0
224458,7.0,12.0,15.0,9.0,11.0
224309,13.0,12.0,13.0,12.0,9.0
224116,15.0,7.0,12.0,7.0,9.0
224031,8.0,9.0,7.0,10.0,10.0
223952,81.0,73.0,66.0,81.0,75.0
223874,11.0,8.0,12.0,7.0,11.0
223689,11.0,9.0,14.0,16.0,12.0
223627,9.0,7.0,15.0,12.0,13.0
222994,9.0,15.0,10.0,15.0,8.0
222709,16.0,13.0,9.0,10.0,14.0
221342,10.0,7.0,14.0,12.0,15.0
220523,10.0,8.0,12.0,9.0,12.0
220407,75.0,80.0,81.0,76.0,80.0
219693,7.0,10.0,14.0,7.0,11.0
217940,7.0,15.0,7.0,10.0,10.0
216816,12.0,15.0,9.0,14.0,11.0
216700,9.0,9.0,16.0,12.0,11.0
216655,13.0,8.0,11.0,12.0,12.0
216435,10.0,7.0,16.0,13.0,14.0
216393,6.0,8.0,10.0,14.0,12.0
216373,13.0,7.0,15.0,7.0,14.0
216266,9.0,15.0,11.0,6.0,10.0
216189,12.0,13.0,6.0,12.0,11.0
216065,80.0,76.0,68.0,77.0,81.0
215792,7.0,15.0,9.0,13.0,10.0
215466,12.0,9.0,5.0,11.0,15.0
215333,9.0,9.0,8.0,6.0,8.0
215330,11.0,10.0,7.0,8.0,8.0
215259,16.0,6.0,10.0,8.0,16.0
214766,8.0,11.0,7.0,8.0,8.0
214394,13.0,14.0,13.0,15.0,16.0
214026,13.0,8.0,14.0,9.0,15.0
213732,79.0,81.0,78.0,77.0,75.0
213655,14.0,7.0,12.0,14.0,11.0
213400,10.0,12.0,10.0,9.0,8.0
213296,9.0,10.0,16.0,9.0,15.0
212977,7.0,15.0,10.0,15.0,13.0
212811,12.0,9.0,15.0,8.0,16.0
212501,14.0,8.0,14.0,14.0,6.0
212213,9.0,16.0,6.0,8.0,14.0
212196,12.0,6.0,12.0,11.0,11.0
212187,15.0,12.0,11.0,8.0,11.0
212153,12.0,6.0,8.0,7.0,9.0
211706,11.0,11.0,9.0,8.0,12.0
210935,5.0,6.0,5.0,5.0,6.0
210665,9.0,15.0,14.0,10.0,16.0
210513,14.0,16.0,10.0,7.0,12.0
209307,83.0,67.0,66.0,78.0,82.0
208777,7.0,7.0,14.0,6.0,8.0
208620,6.0,7.0,9.0,10.0,11.0
208520,13.0,8.0,11.0,10.0,9.0
208450,15.0,14.0,7.0,10.0,7.0
208330,15.0,10.0,11.0,12.0,7.0
208268,3.0,5.0,3.0,3.0,5.0
208104,80.0,73.0,71.0,77.0,80.0
207948,11.0,7.0,7.0,13.0,12.0
207791,6.0,11.0,15.0,14.0,8.0
207421,14.0,8.0,11.0,7.0,7.0
206511,11.0,9.0,11.0,10.0,10.0
206058,5.0,3.0,5.0,5.0,3.0
205976,8.0,14.0,9.0,6.0,9.0
205943,7.0,11.0,10.0,14.0,13.0
205850,15.0,6.0,12.0,14.0,9.0
205659,82.0,76.0,60.0,76.0,85.0
205633,6.0,7.0,9.0,15.0,5.0
205431,15.0,9.0,10.0,13.0,9.0
205083,15.0,12.0,14.0,15.0,6.0
204838,7.0,11.0,13.0,14.0,10.0
204819,7.0,11.0,7.0,9.0,7.0
204385,12.0,12.0,11.0,9.0,9.0
204259,14.0,7.0,14.0,15.0,16.0
204240,77.0,76.0,74.0,77.0,81.0
203895,10.0,8.0,14.0,10.0,8.0
203886,8.0,11.0,14.0,16.0,12.0
203487,10.0,15.0,7.0,10.0,15.0
203485,8.0,14.0,12.0,11.0,12.0
203299,11.0,14.0,13.0,12.0,7.0
202935,8.0,13.0,12.0,12.0,8.0
202851,14.0,15.0,11.0,12.0,7.0
202642,16.0,9.0,13.0,8.0,6.0
201262,16.0,14.0,16.0,14.0,14.0
201046,5.0,3.0,5.0,5.0,3.0
200677,10.0,6.0,13.0,10.0,10.0
200607,6.0,11.0,10.0,12.0,12.0
200529,12.0,11.0,12.0,10.0,13.0
199986,14.0,8.0,15.0,13.0,9.0
199915,15.0,16.0,9.0,12.0,6.0
199827,6.0,15.0,9.0,15.0,10.0
199602,12.0,13.0,14.0,6.0,11.0
199577,15.0,16.0,11.0,11.0,7.0
199576,12.0,14.0,10.0,11.0,16.0
199354,14.0,8.0,8.0,10.0,10.0
198648,14.0,13.0,12.0,15.0,16.0
198513,81.0,76.0,65.0,74.0,80.0
197948,11.0,15.0,15.0,12.0,7.0
197242,15.0,14.0,8.0,6.0,7.0
197225,12.0,16.0,11.0,7.0,15.0
196934,7.0,10.0,9.0,15.0,13.0
143001,4.0,2.0,3.0,2.0,4.0
184477,11.0,10.0,12.0,9.0,10.0
182945,11.0,12.0,8.0,10.0,12.0
158626,8.0,9.0,7.0,15.0,10.0
172962,9.0,7.0,8.0,16.0,16.0
173474,15.0,9.0,11.0,15.0,8.0
178085,11.0,14.0,7.0,12.0,14.0
189606,9.0,13.0,10.0,9.0,14.0
171688,7.0,13.0,16.0,15.0,14.0
158121,80.0,76.0,77.0,77.0,78.0
153260,12.0,7.0,11.0,12.0,13.0
193198,8.0,11.0,8.0,14.0,12.0
184252,8.0,15.0,6.0,15.0,15.0
186302,10.0,8.0,9.0,14.0,9.0
159171,11.0,15.0,7.0,6.0,13.0
193476,12.0,16.0,12.0,13.0,7.0
187598,11.0,12.0,16.0,16.0,8.0
174543,78.0,77.0,85.0,75.0,78.0
180432,4.0,5.0,4.0,6.0,6.0
186581,3.0,3.0,5.0,5.0,3.0
187607,15.0,12.0,11.0,11.0,8.0
182744,15.0,13.0,13.0,14.0,16.0
161754,14.0,6.0,8.0,14.0,16.0
163806,79.0,73.0,75.0,78.0,81.0
182495,2.0,3.0,4.0,2.0,4.0
189156,14.0,10.0,15.0,15.0,12.0
169706,13.0,11.0,16.0,6.0,6.0
173546,11.0,8.0,6.0,9.0,14.0
180714,82.0,73.0,72.0,78.0,80.0
170733,14.0,5.0,12.0,10.0,13.0
189165,14.0,11.0,15.0,8.0,16.0
156142,15.0,10.0,13.0,6.0,10.0
178415,9.0,16.0,10.0,7.0,7.0
178416,16.0,16.0,14.0,15.0,6.0
164082,13.0,15.0,10.0,15.0,14.0
193011,14.0,12.0,7.0,14.0,12.0
150516,10.0,9.0,16.0,9.0,9.0
173306,15.0,15.0,11.0,8.0,8.0
172287,8.0,14.0,9.0,7.0,11.0
184575,11.0,12.0,9.0,16.0,9.0
205569,12.0,12.0,10.0,15.0,15.0
177666,15.0,10.0,12.0,6.0,14.0
185090,14.0,14.0,8.0,12.0,10.0
229636,7.0,15.0,10.0,10.0,12.0
167431,14.0,8.0,13.0,10.0,15.0
236295,11.0,14.0,10.0,12.0,12.0
177159,7.0,7.0,10.0,12.0,15.0
215051,14.0,12.0,8.0,6.0,13.0
183820,13.0,14.0,12.0,10.0,11.0
189196,13.0,7.0,15.0,7.0,15.0
208141,12.0,8.0,14.0,15.0,15.0
146701,7.0,15.0,9.0,8.0,11.0
181262,14.0,11.0,15.0,15.0,7.0
203535,12.0,8.0,16.0,12.0,12.0
199952,7.0,12.0,15.0,6.0,7.0
203280,14.0,7.0,11.0,9.0,14.0
156432,1.0,1.0,1.0,1.0,1.0
135697,12.0,6.0,11.0,15.0,12.0
183569,9.0,9.0,9.0,16.0,6.0
146963,8.0,12.0,11.0,7.0,11.0
212755,14.0,8.0,12.0,8.0,11.0
219411,13.0,8.0,12.0,7.0,13.0
220948,8.0,14.0,16.0,13.0,12.0
187924,14.0,11.0,10.0,11.0,6.0
207894,11.0,8.0,8.0,16.0,12.0
175895,10.0,16.0,11.0,13.0,9.0
176919,76.0,75.0,67.0,80.0,78.0
214040,7.0,15.0,13.0,9.0,7.0
220697,11.0,14.0,14.0,12.0,14.0
162329,12.0,16.0,11.0,14.0,8.0
184089,8.0,15.0,14.0,7.0,12.0
198683,12.0,11.0,11.0,5.0,5.0
135451,80.0,72.0,60.0,77.0,83.0
186395,15.0,8.0,11.0,14.0,13.0
188955,6.0,6.0,15.0,16.0,7.0
146460,7.0,13.0,14.0,10.0,14.0
230685,14.0,11.0,6.0,11.0,8.0
219681,11.0,10.0,11.0,14.0,12.0
231969,6.0,6.0,12.0,15.0,13.0
186146,9.0,10.0,6.0,12.0,16.0
221219,14.0,8.0,12.0,16.0,13.0
200228,12.0,9.0,8.0,13.0,8.0
210212,15.0,7.0,15.0,10.0,6.0
202789,76.0,77.0,71.0,72.0,79.0
224294,6.0,15.0,12.0,15.0,13.0
215079,10.0,7.0,16.0,15.0,14.0
230183,9.0,16.0,8.0,8.0,10.0
110376,6.0,8.0,8.0,15.0,6.0
211241,7.0,11.0,10.0,16.0,10.0
185132,10.0,6.0,10.0,8.0,16.0
190765,8.0,15.0,15.0,16.0,11.0
163631,8.0,15.0,10.0,13.0,12.0
183855,5.0,3.0,5.0,4.0,4.0
200752,12.0,11.0,7.0,8.0,14.0
196144,15.0,5.0,12.0,14.0,14.0
221491,9.0,15.0,10.0,12.0,9.0
196147,7.0,13.0,12.0,15.0,15.0
157492,14.0,11.0,6.0,8.0,11.0
182836,14.0,14.0,12.0,10.0,6.0
204341,10.0,15.0,13.0,15.0,8.0
142902,75.0,69.0,82.0,80.0,81.0
196150,14.0,13.0,11.0,6.0,13.0
227127,82.0,72.0,78.0,74.0,77.0
199737,13.0,12.0,11.0,9.0,11.0
223033,15.0,12.0,11.0,8.0,8.0
213051,7.0,15.0,15.0,12.0,6.0
214332,15.0,11.0,8.0,15.0,12.0
209981,74.0,79.0,75.0,77.0,75.0
189757,7.0,16.0,15.0,8.0,6.0
215871,13.0,11.0,9.0,7.0,7.0
219455,11.0,12.0,8.0,8.0,6.0
230463,7.0,12.0,11.0,12.0,12.0
183871,6.0,16.0,6.0,7.0,14.0
205632,11.0,8.0,15.0,12.0,7.0
169792,12.0,12.0,16.0,14.0,9.0
162369,16.0,12.0,13.0,14.0,16.0
189250,13.0,13.0,7.0,5.0,14.0
189506,7.0,6.0,10.0,14.0,10.0
203843,16.0,9.0,9.0,15.0,7.0
148803,7.0,12.0,6.0,9.0,11.0
216643,13.0,8.0,8.0,9.0,16.0
193862,15.0,13.0,6.0,11.0,11.0
204105,14.0,6.0,7.0,6.0,15.0
186953,78.0,74.0,67.0,75.0,81.0
192073,7.0,8.0,7.0,7.0,9.0
192841,14.0,11.0,14.0,14.0,7.0
220746,9.0,11.0,8.0,6.0,6.0
226378,16.0,14.0,15.0,14.0,15.0
178250,8.0,8.0,9.0,13.0,16.0
206411,10.0,13.0,8.0,15.0,10.0
202316,12.0,7.0,8.0,11.0,12.0
140620,11.0,15.0,11.0,10.0,12.0
214092,8.0,8.0,9.0,12.0,15.0
179789,6.0,8.0,12.0,16.0,11.0
115533,76.0,79.0,61.0,79.0,72.0
191053,12.0,12.0,11.0,8.0,12.0
182862,16.0,8.0,6.0,10.0,9.0
190799,9.0,16.0,7.0,9.0,13.0
152912,11.0,16.0,15.0,9.0,14.0
155984,11.0,15.0,11.0,15.0,16.0
137809,16.0,16.0,13.0,8.0,6.0
214097,14.0,7.0,15.0,11.0,15.0
193361,15.0,10.0,9.0,14.0,13.0
223058,15.0,16.0,13.0,7.0,8.0
152916,8.0,6.0,8.0,9.0,16.0
194644,6.0,15.0,16.0,8.0,8.0
185174,5.0,5.0,5.0,5.0,5.0
195671,9.0,11.0,7.0,9.0,13.0
201049,13.0,11.0,13.0,11.0,6.0
153177,7.0,16.0,16.0,6.0,12.0
233049,7.0,11.0,10.0,11.0,13.0
167514,12.0,6.0,11.0,14.0,14.0
207707,6.0,11.0,14.0,13.0,11.0
220253,9.0,12.0,6.0,13.0,16.0
183389,15.0,9.0,10.0,15.0,16.0
188253,12.0,11.0,8.0,10.0,13.0
192350,16.0,15.0,7.0,9.0,7.0
193887,13.0,13.0,14.0,8.0,15.0
140384,12.0,8.0,16.0,8.0,7.0
176994,78.0,75.0,74.0,75.0,79.0
182882,11.0,6.0,7.0,13.0,7.0
183394,14.0,8.0,11.0,10.0,8.0
229476,11.0,12.0,12.0,13.0,13.0
225126,15.0,14.0,8.0,14.0,14.0
215399,11.0,6.0,12.0,9.0,14.0
154472,6.0,14.0,8.0,13.0,14.0
181098,10.0,12.0,10.0,15.0,9.0
193130,7.0,11.0,12.0,9.0,12.0
185195,9.0,11.0,13.0,16.0,8.0
188268,12.0,6.0,14.0,12.0,9.0
188524,77.0,76.0,68.0,79.0,78.0
223597,15.0,8.0,16.0,10.0,13.0
227950,12.0,9.0,8.0,12.0,11.0
50542,7.0,14.0,8.0,10.0,13.0
172143,16.0,16.0,9.0,12.0,11.0
235889,9.0,13.0,7.0,9.0,8.0
208498,13.0,12.0,10.0,15.0,11.0
183666,78.0,71.0,75.0,76.0,80.0
205427,11.0,8.0,16.0,10.0,8.0
216437,15.0,11.0,11.0,10.0,11.0
200054,9.0,7.0,7.0,6.0,7.0
206198,14.0,15.0,7.0,9.0,15.0
226166,10.0,7.0,14.0,11.0,15.0
157304,9.0,10.0,7.0,11.0,15.0
168312,3.0,3.0,5.0,3.0,3.0
212602,8.0,12.0,11.0,9.0,7.0
192123,14.0,16.0,16.0,7.0,16.0
230524,8.0,9.0,8.0,8.0,11.0
213629,12.0,12.0,11.0,15.0,11.0
187517,11.0,6.0,6.0,13.0,7.0
212096,10.0,12.0,8.0,8.0,14.0
143745,11.0,7.0,11.0,12.0,11.0
170370,15.0,15.0,7.0,10.0,12.0
183426,10.0,10.0,15.0,9.0,6.0
188802,14.0,10.0,15.0,9.0,8.0
202884,11.0,13.0,12.0,15.0,14.0
189060,10.0,7.0,11.0,13.0,8.0
193158,16.0,8.0,16.0,9.0,6.0
199559,14.0,11.0,10.0,13.0,7.0
201095,73.0,74.0,74.0,79.0,81.0
212616,13.0,12.0,10.0,7.0,14.0
158856,15.0,11.0,16.0,7.0,8.0
172937,15.0,16.0,14.0,7.0,10.0
188041,9.0,13.0,11.0,12.0,14.0
189324,78.0,76.0,64.0,77.0,81.0
191628,78.0,77.0,68.0,74.0,79.0
229261,12.0,12.0,7.0,13.0,11.0
229773,12.0,14.0,13.0,12.0,12.0
212878,13.0,8.0,9.0,10.0,15.0
213135,15.0,13.0,16.0,11.0,15.0
205201,12.0,16.0,10.0,13.0,7.0
206225,16.0,7.0,14.0,7.0,8.0
212626,12.0,11.0,7.0,11.0,14.0
216466,8.0,12.0,6.0,14.0,14.0
178322,7.0,16.0,6.0,12.0,11.0
215699,9.0,11.0,8.0,15.0,11.0
237715,10.0,7.0,7.0,10.0,5.0
139668,76.0,76.0,65.0,77.0,78.0
212886,8.0,16.0,8.0,11.0,14.0
165526,10.0,6.0,15.0,10.0,14.0
175254,7.0,13.0,7.0,8.0,10.0
199575,79.0,76.0,76.0,74.0,78.0
186521,11.0,15.0,12.0,9.0,12.0
211354,11.0,7.0,5.0,12.0,14.0
53914,32.0,33.0,38.0,32.0,34.0
190875,14.0,8.0,9.0,15.0,8.0
201884,12.0,8.0,13.0,7.0,7.0
210333,11.0,8.0,10.0,12.0,6.0
176285,13.0,15.0,9.0,10.0,12.0
201118,11.0,14.0,12.0,12.0,11.0
152993,13.0,6.0,16.0,14.0,10.0
213666,11.0,7.0,12.0,15.0,13.0
182179,6.0,5.0,5.0,11.0,7.0
134820,7.0,7.0,14.0,15.0,14.0
215716,15.0,12.0,6.0,7.0,13.0
152996,7.0,13.0,11.0,6.0,7.0
152997,15.0,12.0,15.0,12.0,11.0
224933,8.0,14.0,13.0,15.0,15.0
152999,17.0,14.0,17.0,17.0,17.0
224425,12.0,15.0,7.0,16.0,8.0
200875,11.0,9.0,14.0,13.0,6.0
199852,6.0,8.0,14.0,9.0,7.0
194222,14.0,12.0,13.0,9.0,10.0
207537,8.0,7.0,14.0,15.0,9.0
225713,14.0,6.0,8.0,12.0,6.0
230578,15.0,11.0,10.0,14.0,11.0
187570,78.0,75.0,72.0,74.0,77.0
193714,10.0,14.0,7.0,14.0,10.0
221363,7.0,12.0,8.0,10.0,14.0
224179,14.0,12.0,16.0,13.0,16.0
232883,10.0,13.0,13.0,9.0,6.0
206516,7.0,15.0,12.0,9.0,12.0
211381,9.0,16.0,10.0,14.0,7.0
226229,9.0,9.0,14.0,10.0,12.0
184501,12.0,8.0,9.0,10.0,11.0
220854,7.0,14.0,10.0,8.0,16.0
229558,6.0,7.0,8.0,15.0,9.0
188086,16.0,14.0,6.0,13.0,14.0
215223,76.0,79.0,70.0,78.0,79.0
237239,12.0,13.0,8.0,12.0,6.0
198584,11.0,7.0,16.0,9.0,12.0
204472,9.0,15.0,14.0,8.0,12.0
213432,11.0,11.0,8.0,14.0,15.0
166072,11.0,8.0,11.0,5.0,6.0
176571,10.0,6.0,12.0,7.0,15.0
183483,12.0,7.0,10.0,8.0,16.0
156092,75.0,75.0,74.0,78.0,77.0
198077,14.0,13.0,8.0,8.0,7.0
202429,15.0,15.0,12.0,6.0,6.0
203965,13.0,14.0,6.0,14.0,15.0
232381,12.0,13.0,14.0,8.0,6.0
192445,13.0,6.0,15.0,7.0,15.0
208574,13.0,14.0,12.0,12.0,13.0
207807,15.0,14.0,15.0,7.0,10.0
190143,12.0,13.0,10.0,16.0,13.0
222400,8.0,11.0,14.0,13.0,10.0
210625,8.0,7.0,7.0,14.0,14.0
201922,14.0,14.0,9.0,13.0,10.0
221634,13.0,9.0,6.0,12.0,10.0
225474,15.0,10.0,9.0,7.0,14.0
183491,16.0,9.0,9.0,14.0,13.0
186307,14.0,11.0,8.0,15.0,13.0
192708,8.0,8.0,10.0,6.0,10.0
115909,14.0,8.0,15.0,8.0,12.0
212678,10.0,12.0,10.0,15.0,8.0
189127,13.0,9.0,8.0,14.0,10.0
140233,76.0,68.0,75.0,77.0,83.0
172233,13.0,11.0,8.0,9.0,6.0
199626,9.0,11.0,15.0,9.0,7.0
238794,5.0,7.0,7.0,7.0,10.0
138699,13.0,7.0,11.0,6.0,14.0
192715,11.0,8.0,11.0,8.0,13.0
203980,16.0,15.0,16.0,13.0,11.0
137677,78.0,72.0,70.0,73.0,78.0
189390,12.0,14.0,7.0,6.0,10.0
227535,8.0,7.0,14.0,14.0,12.0
232656,12.0,10.0,7.0,7.0,7.0
199633,11.0,6.0,6.0,13.0,7.0
231633,10.0,7.0,6.0,14.0,9.0
190674,8.0,14.0,15.0,7.0,10.0
201939,8.0,9.0,5.0,7.0,11.0
216531,11.0,14.0,8.0,15.0,11.0
230613,11.0,14.0,5.0,11.0,11.0
183512,12.0,13.0,9.0,8.0,11.0
212442,78.0,76.0,68.0,75.0,79.0
224218,13.0,12.0,11.0,13.0,10.0
216796,8.0,6.0,6.0,16.0,14.0
223197,8.0,14.0,8.0,13.0,13.0
186589,5.0,6.0,6.0,5.0,5.0
194781,82.0,75.0,67.0,73.0,78.0
222943,11.0,16.0,13.0,13.0,9.0
170719,15.0,16.0,16.0,9.0,13.0
198368,8.0,12.0,11.0,7.0,15.0
199393,15.0,16.0,10.0,15.0,6.0
189410,7.0,16.0,14.0,6.0,16.0
143587,11.0,9.0,12.0,13.0,7.0
245221,12.0,13.0,14.0,11.0,8.0
173030,14.0,14.0,7.0,16.0,11.0
224232,11.0,5.0,13.0,14.0,11.0
220651,13.0,6.0,13.0,13.0,13.0
230379,13.0,16.0,11.0,6.0,9.0
192492,12.0,7.0,15.0,16.0,15.0
228336,13.0,12.0,7.0,14.0,7.0
198129,10.0,7.0,12.0,15.0,12.0
234226,7.0,7.0,14.0,6.0,6.0
172018,12.0,9.0,14.0,14.0,14.0
199667,9.0,9.0,13.0,10.0,7.0
212212,6.0,11.0,9.0,10.0,7.0
167669,7.0,16.0,11.0,12.0,15.0
236791,14.0,15.0,10.0,12.0,11.0
225018,8.0,6.0,11.0,15.0,6.0
173818,13.0,14.0,12.0,6.0,15.0
208379,9.0,10.0,10.0,15.0,12.0
222715,8.0,10.0,15.0,12.0,9.0
188155,15.0,10.0,7.0,11.0,7.0
198140,8.0,10.0,15.0,6.0,15.0
234236,11.0,15.0,8.0,9.0,14.0
202493,8.0,7.0,8.0,12.0,12.0
220925,13.0,6.0,13.0,11.0,10.0
202750,7.0,8.0,15.0,10.0,9.0
205566,10.0,14.0,9.0,10.0,11.0
188414,16.0,11.0,15.0,15.0,7.0
206591,13.0,15.0,10.0,13.0,9.0
219391,10.0,12.0,7.0,12.0,11.0
225024,13.0,12.0,9.0,8.0,16.0
190209,74.0,76.0,73.0,78.0,78.0
172290,10.0,14.0,11.0,14.0,7.0
197891,11.0,6.0,9.0,12.0,9.0
186115,6.0,11.0,8.0,9.0,15.0
201988,12.0,12.0,13.0,14.0,12.0
220932,81.0,75.0,42.0,76.0,80.0
225028,11.0,13.0,12.0,9.0,7.0
200197,13.0,10.0,15.0,15.0,15.0
202501,10.0,9.0,16.0,8.0,9.0
221445,10.0,15.0,13.0,12.0,7.0
221701,7.0,12.0,8.0,11.0,10.0
212230,7.0,8.0,7.0,9.0,12.0
188166,14.0,16.0,16.0,10.0,10.0
